Numéro de produit,Numéro de fournisseur,Numéro de commande,Date de la réception,Quantité,Sous-total (sans les taxes),Montant de taxe fédérale,Montant de taxe provinciale,Prix coûtant régulier ou prix de détail sugg.,Escompte - Montant fixe,Escompte - Pourcentage,Prix coûtant,Numéro de client (facturé),Numéro de client (livré à),Numéro séquentiel de la commande client,Numéro de G/L - Achats,Code d'activité,Numéro de projet,Référence fichier Trans.dbf,Devise étrangère,Achat facturé (T/F),Code unique d identification,Niveau de taxe provinciale (1-21),ACPYBBIL
....................4,CAP-ISOLAT,0000701,2021/07/15,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CIUSSS-ADM,,,33200,,0000020003,,,TRUE,3OI4ORAFS,1,051115
....................4,REGULVAR--,0000626,2021/07/15,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CONSEIL-MA,,,33200,,0000020006,,,TRUE,32IU344PN,1,051119
,CLIMATISAT,0000473,2021/07/16,0.000,3442.5000,172.1250,343.3894,3442.5000,0.000000,0.0000,3442.5000,CSS-ENERGI,,,33500,15000,0000021010,,,TRUE,LO7YB4WU6,1,051043
,SIDE-ACOUS,0000459,2021/07/16,0.000,50000.0000,2500.0000,4987.5000,50000.0000,0.000000,0.0000,50000.0000,CSS-ENERGI,,,33500,09200,0000021011,,,TRUE,9YUNPFFAL,1,051047
,ENT-MAXIME,0000284,2021/07/16,0.000,5000.0000,250.0000,498.7500,5000.0000,0.000000,0.0000,5000.0000,MUN-STE-AN,,,33200,02315,0000020028,,,TRUE,WWKSOPZ6X,1,051120
,MARC-COSSE,0000472,2021/07/16,0.000,3600.0000,180.0000,359.1000,3600.0000,0.000000,0.0000,3600.0000,CSS-ENERGI,,,33500,16000,0000021010,,,TRUE,DZLQ5HSWL,1,051130
....................3,CLIMATISAT,0000473,2021/07/16,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CSS-ENERGI,,,33200,,0000021010,,,TRUE,LO7YB4WU6,1,051043
....................3,SIDE-ACOUS,0000459,2021/07/16,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CSS-ENERGI,,,33200,,0000021011,,,TRUE,9YUNPFFAL,1,051047
....................3,MARC-COSSE,0000472,2021/07/16,4.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CSS-ENERGI,,,33200,,0000021010,,,TRUE,DZLQ5HSWL,1,051130
....................4,CLIMATISAT,0000473,2021/07/16,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CSS-ENERGI,,,33200,,0000021010,,,TRUE,LO7YB4WU6,1,051043
....................4,SIDE-ACOUS,0000459,2021/07/16,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CSS-ENERGI,,,33200,,0000021011,,,TRUE,9YUNPFFAL,1,051047
....................4,MARC-COSSE,0000472,2021/07/16,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CSS-ENERGI,,,33200,,0000021010,,,TRUE,DZLQ5HSWL,1,051130
,AMEUBL-STY,0000495,2021/07/19,0.000,22980.0000,1149.0000,2292.2550,22980.0000,0.000000,0.0000,22980.0000,CSS-ENERGI,,,33500,06400,0000021015,,,TRUE,W5EUM7C7Y,1,051046
....................3,AMEUBL-STY,0000495,2021/07/19,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CSS-ENERGI,,,33200,,0000021015,,,TRUE,W5EUM7C7Y,1,051046
....................4,AMEUBL-STY,0000495,2021/07/19,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CSS-ENERGI,,,33200,,0000021015,,,TRUE,W5EUM7C7Y,1,051046
,ARCHIMED..,0000018,2021/07/25,0.000,43800.0000,2190.0000,4369.0500,43800.0000,0.000000,0.0000,43800.0000,CIUSSS-ADM,,,33200,10000,0000020003,,,TRUE,BNNE0H3SA,1,051053
,ASP-CONTRO,0000496,2021/07/30,0.000,12600.0000,630.0000,1256.8500,12600.0000,0.000000,0.0000,12600.0000,CSS-ENERGI,,,33500,16000,0000021015,,,TRUE,JBQ5JJ1G9,1,051113
,ACIER-ATR-,0000527,2021/07/30,0.000,40500.0000,2025.0000,4039.8750,40500.0000,0.000000,0.0000,40500.0000,MACH-PRONO,,,33200,03210,0000021018,,,TRUE,W22YFODEP,1,051118
....................3,ASP-CONTRO,0000496,2021/07/30,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CSS-ENERGI,,,33200,,0000021015,,,TRUE,JBQ5JJ1G9,1,051113
....................4,ASP-CONTRO,0000496,2021/07/30,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CSS-ENERGI,,,33200,,0000021015,,,TRUE,JBQ5JJ1G9,1,051113
,ENT-MAXIME,0000433,2021/07/31,0.000,13200.0000,660.0000,1316.7000,13200.0000,0.000000,0.0000,13200.0000,CIUSSS-MCQ,,,33200,02315,0000021002,,,TRUE,RL3WG738O,1,051108
,NGA-------,0000709,2021/08/01,0.000,407.7500,20.3875,40.6731,407.7500,0.000000,0.0000,407.7500,MACH-PRONO,,,33500,25001,0000021018,X000000718,,FALSE,AHPYI718D,1,
,NGA-------,0000710,2021/08/01,0.000,265.0000,13.2500,26.4338,265.0000,0.000000,0.0000,265.0000,MACH-PRONO,,,33500,25001,0000021018,X000000719,,FALSE,0ZN3YW0HZ,1,
,NGA-------,0000711,2021/08/01,0.000,-1633.8000,-81.6900,-162.9716,-1633.8000,0.000000,0.0000,-1633.8000,MACH-PRONO,,,33500,25001,0000021018,,,TRUE,WD2QUBC21,1,051185
,BOULAY----,0000589,2021/08/01,0.000,13943.7500,697.1875,1390.8891,13943.7500,0.000000,0.0000,13943.7500,CONSEIL-MA,,,33200,25001,0000020006,,,TRUE,CWBCPJKUA,1,051351
....................3,NGA-------,0000709,2021/08/01,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,MACH-PRONO,,,33200,,0000021018,,,FALSE,AHPYI718D,1,
....................3,NGA-------,0000710,2021/08/01,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,MACH-PRONO,,,33200,,0000021018,,,FALSE,0ZN3YW0HZ,1,
....................3,NGA-------,0000711,2021/08/01,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,MACH-PRONO,,,33200,,0000021018,,,TRUE,WD2QUBC21,1,051185
....................3,BOULAY----,0000589,2021/08/01,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CONSEIL-MA,,,33200,,0000020006,,,TRUE,CWBCPJKUA,1,051351
....................4,NGA-------,0000709,2021/08/01,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,MACH-PRONO,,,33200,,0000021018,,,FALSE,AHPYI718D,1,
....................4,NGA-------,0000710,2021/08/01,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,MACH-PRONO,,,33200,,0000021018,,,FALSE,0ZN3YW0HZ,1,
....................4,NGA-------,0000711,2021/08/01,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,MACH-PRONO,,,33200,,0000021018,,,TRUE,WD2QUBC21,1,051185
....................4,BOULAY----,0000589,2021/08/01,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CONSEIL-MA,,,33200,,0000020006,,,TRUE,CWBCPJKUA,1,051351
,LECUYER---,0000431,2021/08/02,0.000,6378.1800,318.9090,636.2235,6378.1800,0.000000,0.0000,6378.1800,CIUSSS-MCQ,,,33500,03400,0000021002,,,TRUE,HH7693AC5,1,051032
,NORBEC----,0000697,2021/08/02,0.000,18905.8500,945.2925,1885.8585,18905.8500,0.000000,0.0000,18905.8500,CIUSSS-T-R,,,33500,10000,0000021028,,,TRUE,W2N8Y4YX0,1,051033
,NORBEC----,0000697,2021/08/02,0.000,18905.8500,945.2925,1885.8585,18905.8500,0.000000,0.0000,18905.8500,CIUSSS-T-R,,,33500,10000,0000021028,,,TRUE,YIR57TQPR,1,051034
,EBEN-LEMIR,0000677,2021/08/02,0.000,3566.7500,178.3375,355.7833,3566.7500,0.000000,0.0000,3566.7500,MRC-MEKINA,,,33500,06400,0000021027,,,TRUE,YKLOLTLRG,1,051035
,ROGER-BELL,0000445,2021/08/02,0.000,-200.0000,-10.0000,-19.9500,-200.0000,0.000000,0.0000,-200.0000,CIUSSS-MCQ,,,33500,25001,0000020010,,,TRUE,HHSZSXO6T,1,051352
,ROGER-BELL,0000419,2021/08/02,0.000,1200.0000,60.0000,119.7000,1200.0000,0.000000,0.0000,1200.0000,CIUSSS-ADM,,,33500,25001,0000020003,,,TRUE,HFHC3PE7Z,1,051353
,ROGER-BELL,0000621,2021/08/02,0.000,3500.0000,175.0000,349.1250,3500.0000,0.000000,0.0000,3500.0000,CIUSSS-ADM,,,33500,25001,0000020003,,,TRUE,I8YHJNPD3,1,051354
,ROGER-BELL,0000593,2021/08/02,0.000,1500.0000,75.0000,149.6250,1500.0000,0.000000,0.0000,1500.0000,CIUSSS-ADM,,,33500,25001,0000020003,,,TRUE,STXY31H79,1,051355
....................3,NORBEC----,0000697,2021/08/02,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CIUSSS-T-R,,,33200,,0000021028,,,TRUE,YIR57TQPR,1,051034
....................3,EBEN-LEMIR,0000677,2021/08/02,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,MRC-MEKINA,,,33200,,0000021027,,,TRUE,YKLOLTLRG,1,051035
....................3,ROGER-BELL,0000445,2021/08/02,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CIUSSS-MCQ,,,33200,,0000020010,,,TRUE,HHSZSXO6T,1,051352
....................3,ROGER-BELL,0000419,2021/08/02,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CIUSSS-ADM,,,33200,,0000020003,,,TRUE,HFHC3PE7Z,1,051353
....................3,ROGER-BELL,0000621,2021/08/02,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CIUSSS-ADM,,,33200,,0000020003,,,TRUE,I8YHJNPD3,1,051354
....................3,ROGER-BELL,0000593,2021/08/02,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CIUSSS-ADM,,,33200,,0000020003,,,TRUE,STXY31H79,1,051355
....................4,NORBEC----,0000697,2021/08/02,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CIUSSS-T-R,,,33200,,0000021028,,,TRUE,YIR57TQPR,1,051034
....................4,EBEN-LEMIR,0000677,2021/08/02,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,MRC-MEKINA,,,33200,,0000021027,,,TRUE,YKLOLTLRG,1,051035
....................4,ROGER-BELL,0000445,2021/08/02,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CIUSSS-MCQ,,,33200,,0000020010,,,TRUE,HHSZSXO6T,1,051352
....................4,ROGER-BELL,0000419,2021/08/02,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CIUSSS-ADM,,,33200,,0000020003,,,TRUE,HFHC3PE7Z,1,051353
....................4,ROGER-BELL,0000621,2021/08/02,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CIUSSS-ADM,,,33200,,0000020003,,,TRUE,I8YHJNPD3,1,051354
....................4,ROGER-BELL,0000593,2021/08/02,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CIUSSS-ADM,,,33200,,0000020003,,,TRUE,STXY31H79,1,051355
,GHISLAIN-C,0000158,2021/08/03,0.000,2925.0000,146.2500,291.7688,2925.0000,0.000000,0.0000,2925.0000,C-S-CH-ROY,,,33500,09900,0000020013,,,TRUE,8ZDEAHMP7,1,051176
,LECUYER---,0000431,2021/08/03,0.000,12756.0100,637.8005,1272.4120,12756.0100,0.000000,0.0000,12756.0100,CIUSSS-MCQ,,,33500,03400,0000021002,,,TRUE,3KTSZEFCI,1,051235
,CLIMAT-T-R,0000609,2021/08/03,0.000,4156.2500,207.8125,414.5859,4156.2500,0.000000,0.0000,4156.2500,CIUSSS-ADM,,,33500,15001,0000021022,,,TRUE,96GUVB5KH,1,051578
....................3,LECUYER---,0000431,2021/08/03,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CIUSSS-MCQ,,,33200,,0000021002,,,TRUE,3KTSZEFCI,1,051235
....................3,CLIMAT-T-R,0000609,2021/08/03,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CIUSSS-ADM,,,33200,,0000021022,,,TRUE,96GUVB5KH,1,051578
....................4,LECUYER---,0000431,2021/08/03,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CIUSSS-MCQ,,,33200,,0000021002,,,TRUE,3KTSZEFCI,1,051235
....................4,CLIMAT-T-R,0000609,2021/08/03,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CIUSSS-ADM,,,33200,,0000021022,,,TRUE,96GUVB5KH,1,051578
,CIMENTIER-,0000533,2021/08/04,0.000,30000.0000,1500.0000,2992.5000,30000.0000,0.000000,0.0000,30000.0000,MACH-PRONO,,,33500,03100,0000021018,,,TRUE,9WR72EVJB,1,051577
,SCL-METAL-,0000466,2021/08/05,0.000,180.0000,9.0000,17.9550,180.0000,0.000000,0.0000,180.0000,CSS-ENERGI,,,33500,05500,0000021009,,,TRUE,YYAXZF1M9,1,051178
....................3,SCL-METAL-,0000466,2021/08/05,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CSS-ENERGI,,,33200,,0000021009,,,TRUE,YYAXZF1M9,1,051178
....................4,SCL-METAL-,0000466,2021/08/05,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CSS-ENERGI,,,33200,,0000021009,,,TRUE,YYAXZF1M9,1,051178
,SEVIGNY-EP,0000494,2021/08/06,0.000,6106.0000,305.3000,609.0735,6106.0000,0.000000,0.0000,6106.0000,CIUSSS-ADM,,,33500,09910,0000020003,,,TRUE,GH2UV6KTD,1,051179
,FRANCO----,0000453,2021/08/06,0.000,26291.5000,1314.5750,2622.5771,26291.5000,0.000000,0.0000,26291.5000,CSS-ENERGI,,,33500,07000,0000021011,,,TRUE,UTV0R295D,1,051180
....................3,SEVIGNY-EP,0000494,2021/08/06,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CIUSSS-ADM,,,33200,,0000020003,,,TRUE,GH2UV6KTD,1,051179
....................4,SEVIGNY-EP,0000494,2021/08/06,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CIUSSS-ADM,,,33200,,0000020003,,,TRUE,GH2UV6KTD,1,051179
,NOUVEL-HOR,0000576,2021/08/09,0.000,711.0000,35.5500,70.9223,711.0000,0.000000,0.0000,711.0000,MUN-ST-ELI,,,33200,08000,0000021021,,,TRUE,HS1O2LUCO,1,051111
,CHARTRAY-R,0000656,2021/08/09,0.000,1935.0000,96.7500,193.0163,1935.0000,0.000000,0.0000,1935.0000,CIUSSS-ADM,,,33500,25001,0000020003,,,TRUE,7N892RHHG,1,051232
,CHARTRAY-R,0000631,2021/08/09,0.000,699.0000,34.9500,69.7253,699.0000,0.000000,0.0000,699.0000,CIUSSS-ADM,,,33500,25001,0000020003,X000000640,,FALSE,DDKICOZ4L,1,
,CHARTRAY-R,0000036,2021/08/09,0.000,13829.1600,691.4580,1379.4587,13829.1600,0.000000,0.0000,13829.1600,CIUSSS-ADM,,,33500,15700,0000020003,,,TRUE,0GLQQB3XT,1,051234
,AMEUBL-STY,0000495,2021/08/09,0.000,45960.0000,2298.0000,4584.5100,45960.0000,0.000000,0.0000,45960.0000,CSS-ENERGI,,,33500,06400,0000021015,,,TRUE,N0XY2UMVL,1,051238
,CHARTRAY-R,0000591,2021/08/09,0.000,7439.7500,371.9875,742.1151,7439.7500,0.000000,0.0000,7439.7500,CIUSSS-ADM,,,33500,25001,0000020003,,,TRUE,H4JJT3GGI,1,051325
....................3,NOUVEL-HOR,0000576,2021/08/09,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,MUN-ST-ELI,,,33200,,0000021021,,,TRUE,HS1O2LUCO,1,051111
....................3,CHARTRAY-R,0000656,2021/08/09,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CIUSSS-ADM,,,33200,,0000020003,,,TRUE,7N892RHHG,1,051232
....................3,CHARTRAY-R,0000631,2021/08/09,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CIUSSS-ADM,,,33200,,0000020003,,,FALSE,DDKICOZ4L,1,
....................3,CHARTRAY-R,0000591,2021/08/09,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CIUSSS-ADM,,,33200,,0000020003,,,TRUE,H4JJT3GGI,1,051325
....................4,NOUVEL-HOR,0000576,2021/08/09,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,MUN-ST-ELI,,,33200,,0000021021,,,TRUE,HS1O2LUCO,1,051111
....................4,CHARTRAY-R,0000656,2021/08/09,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CIUSSS-ADM,,,33200,,0000020003,,,TRUE,7N892RHHG,1,051232
....................4,CHARTRAY-R,0000631,2021/08/09,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CIUSSS-ADM,,,33200,,0000020003,,,FALSE,DDKICOZ4L,1,
....................4,CHARTRAY-R,0000591,2021/08/09,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CIUSSS-ADM,,,33200,,0000020003,,,TRUE,H4JJT3GGI,1,051325
,SCL-METAL-,0000739,2021/08/12,0.000,1980.0000,99.0000,197.5050,1980.0000,0.000000,0.0000,1980.0000,CSS-ENERGI,,,33500,05500,0000021015,,,TRUE,0YTGI1WCW,1,051237
,PLOMB-MTCA,0000659,2021/08/12,0.000,267.8400,13.3920,26.7170,267.8400,0.000000,0.0000,267.8400,CSS-ENERGI,,,33500,25001,0000021011,,,TRUE,CUATLN9XY,1,051239
,L-N-BEAUDO,0000652,2021/08/12,0.000,4000.0000,200.0000,399.0000,4000.0000,0.000000,0.0000,4000.0000,MUN-STE-AN,,,33500,04000,0000020028,,,TRUE,CT1HDBZK4,1,051299
....................3,SCL-METAL-,0000739,2021/08/12,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CSS-ENERGI,,,33200,,0000021015,,,TRUE,0YTGI1WCW,1,051237
....................3,PLOMB-MTCA,0000659,2021/08/12,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CSS-ENERGI,,,33200,,0000021011,,,TRUE,CUATLN9XY,1,051239
....................3,L-N-BEAUDO,0000652,2021/08/12,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,MUN-STE-AN,,,33200,,0000020028,,,TRUE,CT1HDBZK4,1,051299
....................4,SCL-METAL-,0000739,2021/08/12,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CSS-ENERGI,,,33200,,0000021015,,,TRUE,0YTGI1WCW,1,051237
....................4,PLOMB-MTCA,0000659,2021/08/12,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CSS-ENERGI,,,33200,,0000021011,,,TRUE,CUATLN9XY,1,051239
....................4,L-N-BEAUDO,0000652,2021/08/12,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,MUN-STE-AN,,,33200,,0000020028,,,TRUE,CT1HDBZK4,1,051299
,REINE-COUV,0000071,2021/08/13,0.000,13131.9000,656.5950,1309.9070,13131.9000,0.000000,0.0000,13131.9000,CIUSSS-ADM,,,33500,09650,0000020003,,,TRUE,68ANO8WUI,1,051230
,REINE-COUV,0000071,2021/08/13,0.000,6039.2100,301.9605,602.4112,6039.2100,0.000000,0.0000,6039.2100,CIUSSS-ADM,,,33500,09650,0000020003,,,TRUE,84LIAHM91,1,051231
,F-DAIGLE--,0000425,2021/08/16,0.000,815.0000,40.7500,81.2963,815.0000,0.000000,0.0000,815.0000,CIUSSS-MCQ,,,33200,25001,0000021002,,,TRUE,V34RH4KFQ,1,051236
,D-DIONNE--,0000498,2021/08/16,0.000,25220.0000,1261.0000,2515.6950,25220.0000,0.000000,0.0000,25220.0000,CSS-ENERGI,,,33500,09600,0000021015,,,TRUE,MAF7RPE09,1,051291
,D-DIONNE--,0000717,2021/08/16,0.000,395.0000,19.7500,39.4013,395.0000,0.000000,0.0000,395.0000,CEGEP-T-R-,,,33500,25001,0000021017,,,TRUE,B9XKKPYB0,1,051292
,D-DIONNE--,0000497,2021/08/16,0.000,5075.0000,253.7500,506.2313,5075.0000,0.000000,0.0000,5075.0000,CSS-ENERGI,,,33500,09600,0000021015,,,TRUE,EUZ27AG10,1,051293
,F-DAIGLE--,0000753,2021/08/16,0.000,3330.0000,166.5000,332.1675,3330.0000,0.000000,0.0000,3330.0000,CIUSSS-MCQ,,,33200,08110,0000021002,,,TRUE,DNMNF70ZV,1,051324
....................3,D-DIONNE--,0000498,2021/08/16,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CSS-ENERGI,,,33200,,0000021015,,,TRUE,MAF7RPE09,1,051291
....................3,D-DIONNE--,0000717,2021/08/16,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CEGEP-T-R-,,,33200,,0000021017,,,TRUE,B9XKKPYB0,1,051292
....................3,D-DIONNE--,0000497,2021/08/16,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CSS-ENERGI,,,33200,,0000021015,,,TRUE,EUZ27AG10,1,051293
....................3,F-DAIGLE--,0000753,2021/08/16,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CIUSSS-MCQ,,,33200,,0000021002,,,TRUE,DNMNF70ZV,1,051324
....................4,D-DIONNE--,0000498,2021/08/16,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CSS-ENERGI,,,33200,,0000021015,,,TRUE,MAF7RPE09,1,051291
....................4,D-DIONNE--,0000717,2021/08/16,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CEGEP-T-R-,,,33200,,0000021017,,,TRUE,B9XKKPYB0,1,051292
....................4,D-DIONNE--,0000497,2021/08/16,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CSS-ENERGI,,,33200,,0000021015,,,TRUE,EUZ27AG10,1,051293
....................4,F-DAIGLE--,0000753,2021/08/16,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CIUSSS-MCQ,,,33200,,0000021002,,,TRUE,DNMNF70ZV,1,051324
