Date de fin de période,Date de début de période,Période de paie (1-3),"Type de salaire (T=horaire, F=période)",Numéro du projet,Numéro de l'employé,"Type de travail (0=bureau, 1=chantier)",Code de métier,Classe,Code de région,Type de chantier,Taux de salaire,Nombre d'heures régulières,Nombre d'heures temps + «,Nombre d'heures temps x 2,Numéro de G/L vacances à payer,Numéro de G/L fonds de qualification à payer,Pourcentage de vacances,Numéro de G/L S.S.T. à payer,Taxe de vente assurance - $/heure,Taxe de vente assurance - %,Rég.enr.pens./Av.sociaux - $ (employé),Rég.enr.pens./Av.sociaux - $ (employeur),Rég.enr.pens./Av.sociaux - % (employé),Rég.enr.pens./Av.sociaux - % (employeur),Rég.enr.pens./Av.sociaux - $/hre (employé),Rég.enr.pens./Av.sociaux - $/hre (employeur),Syndicat - Nom,Syndicat - Local,Syndicat - $/mois,Syndicat - $/heure régulière,Syndicat - $/heure temps + «,Syndicat - $/heure temps x 2,Syndicat - $/période,Syndicat - %,Syndicat - Cotisation minimum / période,Syndicat - Nbre d'hres max. cotisables / pér.,Syndicat - % applicable aux vacances (O/N),Mnt d'av.sociaux pour rapport CCQ (employé),Mnt d'av.sociaux pour rapport CCQ (employeur),Montant de syndicat pour rapport CCQ,Montant cotisable pour les vacances,Equipement de sécurité - $/heure,Primes - Numéros (5x5),Primes - % (5x6),Primes - $/hre (5x5),Primes - Nombre d'heures régulières (5x5),Primes - Nombre d'heures T + « (5x5),Primes - Nombre d'heures T x 2 (5x5),Montant total de prime 1,Montant total de prime 2,Montant total de prime 3,Montant total de prime 4,Montant total de prime 5,Numéro de semaine (0-2),Province (1-12),n / a,Statut de l'employé,Annexe de salaire,Nombre d'heures assurable ass.-emploi,Date du jour,Taux fonds de qualification,Mnt. à l'heure sans max. pour syndicat,Salaire assurable possible pour S.S.T.,Excédent de salaire pour S.S.T.,Profil / Métier / Classe,Numéro de G/L dépenses salaires,Numéro de G/L charges sociales,Numéro de G/L vacances chantier,Numéro de G/L C.C.Q.,Code d'activité,Montant contribution sectorielle,Vacances versées (non comptabilisées),Vacances versées (comptabilisées),Poste de G/L pour les vac. courues à payer,Vacances versées - Total,Feuille de temps facturée (T/F),Numéro de produit,Description,Montant facturé,Numéro de G/L vente,Nombre d'heures facturées,Numéro du compte ouvert,Dernière paye versée à l'employé (T/F),Hres assurables pour vac. non comptabilisées,Hres assurables pour vac. comptabilisées,Contribution sectorielle,Calcul du % de vac. sur la dern. paye versée (T/F),Code identification unique,Unité de classification SST,Calcul hebdomadaire du max.ass.annuel (T/F),Nombre d'heures régulières - Semaine 1,Calculer un férié (T/F),"Versement de férié (1=sem 1, 2=sem 2, 3= 2sem.)",Exclusion RBQ (T/F),Vacances versées (non comptabilisées)-sem. 2,Vacances versées (comptabilisées)- sem. 2,% de vac. sur solde de pér. de réf. seulement,SSYNDHEB,STAXEASSE,SAPCHQCH,SAPCHQTA
2018/05/26,2018/05/20,1,TRUE,0000018014,0086,0,,,,,24.18,16.00,0.00,0.00,0.00,0.00,0.0650,0.057310,0.000,0.000000,0.00,0.00,0.000000,0.000000,0.000,0.000,,,0.00,0.000,0.000,0.000,0.00,0.000000,0.00,0.00,N,0.00,0.00,0.00,386.88,0.00,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,,16.00,2018/05/26,0.00,0.000,412.03,0.00,000000086R,34100,34200,34300,34400,06101,0.00,0.00,0.00,0.00,25.15,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.00,FALSE,P60Q099W3,80110,TRUE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,FALSE,0.000,0.000,0.000
2018/05/26,2018/05/20,1,TRUE,0000018018,0086,0,,,,,24.18,8.00,0.00,0.00,0.00,0.00,0.0650,0.057310,0.000,0.000000,0.00,0.00,0.000000,0.000000,0.000,0.000,,,0.00,0.000,0.000,0.000,0.00,0.000000,0.00,0.00,N,0.00,0.00,0.00,193.44,0.00,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,,8.00,2018/05/26,0.00,0.000,206.01,0.00,000000086R,34100,34200,34300,34400,06101,0.00,0.00,0.00,0.00,12.57,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.00,FALSE,HQJVX6H96,80110,TRUE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,FALSE,0.000,0.000,0.000
2018/05/26,2018/05/20,1,TRUE,0000018014,0087,1,160,,06,D,38.77,4.00,0.00,0.00,20.16,0.00,0.1300,0.057310,2.100,0.090000,0.00,0.00,0.000000,0.000000,3.067,6.255,FTQ,0009,0.00,0.000,0.000,0.000,19.39,0.000000,0.00,0.00,O,12.27,25.02,19.53,155.08,0.65,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,R1,4.00,2018/05/26,0.00,0.035,185.65,0.00,00000087RL,34100,34200,34300,34400,06101,0.17,0.00,0.00,0.00,0.00,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.00,FALSE,LRTNTQ9AU,80110,TRUE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,TRUE,0.000,0.000,0.000
2018/05/26,2018/05/20,1,TRUE,0000018014,0090,1,160,,06,D,38.77,32.00,0.00,0.00,161.28,0.00,0.1300,0.057310,2.100,0.090000,0.00,0.00,0.000000,0.000000,3.067,6.255,FTQ,0009,0.00,0.000,0.000,0.000,19.39,0.000000,0.00,0.00,O,98.14,200.16,20.51,1240.64,0.65,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,R1,32.00,2018/05/26,0.00,0.035,1485.22,65.96,00000090RL,34100,34200,34300,34400,06101,1.38,0.00,0.00,0.00,0.00,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.00,FALSE,D06840NIW,80110,TRUE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,TRUE,0.000,0.000,0.000
2018/05/26,2018/05/20,1,TRUE,0000018020,0093,1,160,,06,C,39.10,32.00,0.00,0.00,162.66,0.00,0.1300,0.057310,2.270,0.090000,0.00,0.00,0.000000,0.000000,3.314,6.425,FTQ,0009,0.00,0.000,0.000,0.000,19.55,0.000000,0.00,0.00,N,106.05,205.60,20.67,1251.20,0.75,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,C4,32.00,2018/05/26,0.00,0.035,1500.68,81.42,,34100,34200,34300,34400,06101,0.00,0.00,0.00,0.00,0.00,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.64,FALSE,EO660HD6P,80110,TRUE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,TRUE,0.000,0.000,0.000
2018/05/26,2018/05/20,1,TRUE,,0104,0,,,,,33.71,12.00,0.00,0.00,0.00,0.00,0.1050,0.005510,0.000,0.000000,0.00,0.00,0.000000,0.000000,0.000,0.000,,,0.00,0.000,0.000,0.000,0.00,0.000000,0.00,0.00,N,0.00,0.00,0.00,404.52,0.00,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,,12.00,2018/05/26,0.00,0.000,446.99,0.00,,43100,43200,,,,0.00,0.00,0.00,0.00,42.47,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.00,FALSE,86AW6F6UY,80020,FALSE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,FALSE,0.000,0.000,0.000
2018/05/26,2018/05/20,1,TRUE,0000017037,0104,0,,,,,33.71,4.00,0.00,0.00,0.00,0.00,0.1050,0.005510,0.000,0.000000,0.00,0.00,0.000000,0.000000,0.000,0.000,,,0.00,0.000,0.000,0.000,0.00,0.000000,0.00,0.00,N,0.00,0.00,0.00,134.84,0.00,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,,4.00,2018/05/26,0.00,0.000,162.00,0.00,,43100,43200,,,,0.00,0.00,0.00,0.00,14.16,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.00,FALSE,2NBDKLP78,80020,FALSE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,FALSE,0.000,0.000,0.000
2018/05/26,2018/05/20,1,TRUE,0000018014,0104,0,,,,,33.71,16.00,0.00,0.00,0.00,0.00,0.1050,0.005510,0.000,0.000000,0.00,0.00,0.000000,0.000000,0.000,0.000,,,0.00,0.000,0.000,0.000,0.00,0.000000,0.00,0.00,N,0.00,0.00,0.00,539.36,0.00,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,,16.00,2018/05/26,0.00,0.000,595.99,0.00,,43100,43200,,,,0.00,0.00,0.00,0.00,56.63,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.00,FALSE,HSESB3PID,80020,FALSE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,FALSE,0.000,0.000,0.000
2018/05/26,2018/05/20,1,TRUE,0000018014,0112,1,160,2,06,D,38.56,32.00,0.00,0.00,160.41,0.00,0.1300,0.057310,2.100,0.090000,0.00,0.00,0.000000,0.000000,2.147,5.515,FTQ,0135,0.00,0.000,0.000,0.000,13.57,0.000000,0.00,0.00,O,68.70,176.48,15.17,1233.92,0.65,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,R1,32.00,2018/05/26,0.00,0.050,1477.63,58.37,0000112MRL,34100,34200,34300,34400,06101,1.38,0.00,0.00,0.00,0.00,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.00,FALSE,6QGNDFN3D,80110,TRUE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,TRUE,0.000,0.000,0.000
2018/05/26,2018/05/20,1,TRUE,0000018009,0114,1,160,,06,C,39.10,4.00,0.00,0.00,20.33,0.00,0.1300,0.057310,2.270,0.090000,0.00,0.00,0.000000,0.000000,3.314,6.425,FTQ,0009,0.00,0.000,0.000,0.000,19.55,0.000000,0.00,0.00,N,13.26,25.70,19.69,156.40,0.75,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,C4,4.00,2018/05/26,0.00,0.035,187.58,0.00,,34100,34200,34300,34400,06101,0.00,0.00,0.00,0.00,0.00,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.08,FALSE,VT7MJW08Q,80110,TRUE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,TRUE,0.000,0.000,0.000
2018/05/26,2018/05/20,1,TRUE,0000018014,0116,1,160,,06,D,38.77,32.00,0.00,0.00,161.28,0.00,0.1300,0.057310,2.100,0.090000,0.00,0.00,0.000000,0.000000,3.067,6.255,SQC,0000,0.00,0.000,0.000,0.000,12.00,0.000000,0.00,0.00,O,98.14,200.16,12.00,1240.64,0.65,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,R1,32.00,2018/05/26,0.00,0.000,1485.22,65.96,00000116RL,34100,34200,34300,34400,06101,1.38,0.00,0.00,0.00,0.00,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.00,FALSE,81RSJVIHG,80110,TRUE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,TRUE,0.000,0.000,0.000
2018/05/26,2018/05/20,1,TRUE,0000018014,0117,1,713,,06,D,30.30,32.00,0.00,0.00,126.05,0.00,0.1300,0.057310,2.100,0.090000,0.00,0.00,0.000000,0.000000,2.397,6.255,FTQ,0791,0.00,0.000,0.000,0.000,24.28,0.000000,0.00,0.00,O,76.70,200.16,27.48,969.60,0.65,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,R1,32.00,2018/05/26,0.00,0.100,1178.95,0.00,00000117RL,34100,34200,34300,34400,06101,1.38,0.00,0.00,0.00,0.00,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.00,FALSE,UT784GCGC,80110,TRUE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,TRUE,0.000,0.000,0.000
2018/05/26,2018/05/20,1,TRUE,0000018014,0125,1,713,,06,D,30.30,32.00,0.00,0.00,126.05,0.00,0.1300,0.057310,2.100,0.090000,0.00,0.00,0.000000,0.000000,2.397,6.255,FTQ,0009,0.00,0.000,0.000,0.000,19.39,0.000000,0.00,0.00,O,76.70,200.16,20.51,969.60,0.65,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,R1,32.00,2018/05/26,0.00,0.035,1178.95,0.00,0000125JRL,34100,34200,34300,34400,06101,1.38,0.00,0.00,0.00,0.00,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.00,FALSE,C5UMSSK0P,80110,TRUE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,TRUE,0.000,0.000,0.000
2018/05/26,2018/05/20,1,TRUE,0000018014,0137,0,,,,,18.81,35.00,0.00,0.00,0.00,0.00,0.0650,0.057310,0.000,0.000000,0.00,0.00,0.000000,0.000000,0.000,0.000,,,0.00,0.000,0.000,0.000,0.00,0.000000,0.00,0.00,N,0.00,0.00,0.00,658.35,0.00,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,,35.00,2018/05/26,0.00,0.000,701.14,0.00,,34100,34200,,,,0.00,0.00,0.00,0.00,42.79,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.00,FALSE,YK9AFGLVS,80110,FALSE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,FALSE,0.000,0.000,0.000
2018/05/26,2018/05/20,1,TRUE,0000018020,0139,1,160,3,06,C,33.24,32.00,0.00,0.00,138.28,0.00,0.1300,0.057310,2.270,0.090000,0.00,0.00,0.000000,0.000000,2.817,5.685,FTQ,0009,0.00,0.000,0.000,0.000,16.62,0.000000,0.00,0.00,N,90.14,181.92,17.74,1063.68,0.75,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,C4,32.00,2018/05/26,0.00,0.035,1288.78,0.00,,34100,34200,34300,34400,06101,0.00,0.00,0.00,0.00,0.00,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.64,FALSE,00GCNU6KW,80110,TRUE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,TRUE,0.000,0.000,0.000
2018/05/26,2018/05/20,1,TRUE,0000018009,0143,1,160,3,06,C,33.24,4.00,0.00,0.00,17.28,0.00,0.1300,0.057310,2.270,0.090000,0.00,0.00,0.000000,0.000000,2.817,5.685,FTQ,0009,0.00,0.000,0.000,0.000,16.62,0.000000,0.00,0.00,N,11.27,22.74,16.76,132.96,0.75,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,C4,4.00,2018/05/26,0.00,0.035,161.09,0.00,,34100,34200,34300,34400,06101,0.00,0.00,0.00,0.00,0.00,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.08,FALSE,2WNMGUXVV,80110,TRUE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,TRUE,0.000,0.000,0.000
2018/05/26,2018/05/20,1,TRUE,,0144,0,,,,,15.00,10.00,0.00,0.00,0.00,0.00,0.0650,0.004600,0.000,0.000000,0.00,0.00,0.000000,0.000000,0.000,0.000,,,0.00,0.000,0.000,0.000,0.00,0.000000,0.00,0.00,N,0.00,0.00,0.00,150.00,0.00,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,,10.00,2018/05/26,0.00,0.000,159.75,0.00,,43100,43200,,,,0.00,0.00,0.00,0.00,9.75,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.00,FALSE,D8R13SKOO,90010,FALSE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,FALSE,0.000,0.000,0.000
2018/05/26,2018/05/20,1,TRUE,0000018014,0149,1,160,1,06,D,27.14,32.00,0.00,0.00,112.90,0.00,0.1300,0.057310,2.100,0.090000,0.00,0.00,0.000000,0.000000,1.840,5.515,FTQ,0135,0.00,0.000,0.000,0.000,11.63,0.000000,0.00,0.00,O,58.88,176.48,13.23,868.48,0.65,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,R1,32.00,2018/05/26,0.00,0.050,1064.68,0.00,0000149MRL,34100,34200,34300,34400,06101,1.38,0.00,0.00,0.00,0.00,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.00,FALSE,9DAQ9QLFI,80110,TRUE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,TRUE,0.000,0.000,0.000
2018/05/26,2018/05/20,1,TRUE,,0151,0,,,,,15.00,10.00,0.00,0.00,0.00,0.00,0.0650,0.004600,0.000,0.000000,0.00,0.00,0.000000,0.000000,0.000,0.000,,,0.00,0.000,0.000,0.000,0.00,0.000000,0.00,0.00,N,0.00,0.00,0.00,150.00,0.00,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,,10.00,2018/05/26,0.00,0.000,159.75,0.00,,43100,43200,,,,0.00,0.00,0.00,0.00,9.75,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.00,FALSE,QVIK8P26X,90010,FALSE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,FALSE,0.000,0.000,0.000
2018/05/26,2018/05/20,1,TRUE,0000018014,0162,1,160,1,06,D,23.26,32.00,0.00,0.00,96.76,0.00,0.1300,0.057310,2.100,0.090000,0.00,0.00,0.000000,0.000000,1.840,5.515,FTQ,0009,0.00,0.000,0.000,0.000,11.63,0.000000,0.00,0.00,O,58.88,176.48,12.75,744.32,0.65,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,R1,32.00,2018/05/26,0.00,0.035,924.38,0.00,00000162RL,34100,34200,34300,34400,06101,1.38,0.00,0.00,0.00,0.00,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.00,FALSE,0NBGC367D,80110,TRUE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,TRUE,0.000,0.000,0.000
2018/05/26,2018/05/20,1,TRUE,0000018014,0163,1,160,1,06,D,23.26,28.00,0.00,0.00,84.67,0.00,0.1300,0.057310,2.100,0.090000,0.00,0.00,0.000000,0.000000,1.840,5.515,CSD,0000,0.00,0.000,0.000,0.000,11.63,0.000000,0.00,0.00,O,51.52,154.42,13.17,651.28,0.65,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,R1,28.00,2018/05/26,0.00,0.055,808.83,0.00,00000163RL,34100,34200,34300,34400,06101,1.20,0.00,0.00,0.00,0.00,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.00,FALSE,HW70ZFIX5,80110,TRUE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,TRUE,0.000,0.000,0.000
2018/05/26,2018/05/20,1,TRUE,,0165,0,,,,,34.00,40.00,0.00,0.00,0.00,0.00,0.0850,0.005510,0.000,0.000000,0.00,0.00,0.000000,0.000000,0.000,0.000,,,0.00,0.000,0.000,0.000,0.00,0.000000,0.00,0.00,N,0.00,0.00,0.00,1360.00,0.00,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,,40.00,2018/05/26,0.00,0.000,1475.60,0.00,,43100,43200,,,,0.00,0.00,0.00,0.00,115.60,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.00,FALSE,9UEFEK7HH,80020,FALSE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,FALSE,0.000,0.000,0.000
2018/05/26,2018/05/20,1,TRUE,,0166,0,,,,,42.04,40.00,0.00,0.00,0.00,0.00,0.0000,0.005510,0.000,0.000000,0.00,0.00,0.000000,0.000000,0.000,0.000,,,0.00,0.000,0.000,0.000,0.00,0.000000,0.00,0.00,N,0.00,0.00,0.00,1681.60,0.00,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,,40.00,2018/05/26,0.00,0.000,1681.60,0.00,,43100,43200,,,,0.00,0.00,0.00,0.00,0.00,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.00,FALSE,A2BB4PTEX,80020,FALSE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,FALSE,0.000,0.000,0.000
2018/05/26,2018/05/20,1,TRUE,0000018021,0167,1,160,,06,C,39.10,16.50,0.00,0.00,83.87,0.00,0.1300,0.057310,2.270,0.090000,0.00,0.00,0.000000,0.000000,3.314,6.425,FTQ,0009,0.00,0.000,0.000,0.000,19.55,0.000000,0.00,0.00,N,54.68,106.01,20.13,645.15,0.75,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,C4,16.50,2018/05/26,0.00,0.035,773.78,0.00,,34100,34200,34300,34400,06101,0.00,0.00,0.00,0.00,0.00,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.33,FALSE,1RGZN3HEK,80110,TRUE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,TRUE,0.000,0.000,0.000
2018/05/26,2018/05/20,1,TRUE,0000018021,0168,1,160,2,06,C,27.37,28.75,0.00,0.00,102.30,0.00,0.1300,0.057310,2.270,0.090000,0.00,0.00,0.000000,0.000000,2.320,5.685,FTQ,0009,0.00,0.000,0.000,0.000,13.69,0.000000,0.00,0.00,N,66.70,163.44,14.70,786.89,0.75,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,C4,28.75,2018/05/26,0.00,0.035,967.19,0.00,,34100,34200,34300,34400,06101,0.00,0.00,0.00,0.00,0.00,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.58,FALSE,UIU45HPD9,80110,TRUE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,TRUE,0.000,0.000,0.000
2018/05/26,2018/05/20,1,TRUE,0000018021,0169,1,160,,06,C,39.10,29.50,0.00,0.00,149.95,0.00,0.1300,0.057310,2.270,0.090000,0.00,0.00,0.000000,0.000000,3.314,6.425,FTQ,0009,0.00,0.000,0.000,0.000,19.55,0.000000,0.00,0.00,N,97.76,189.54,20.58,1153.45,0.75,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,C4,29.50,2018/05/26,0.00,0.035,1383.43,0.00,,34100,34200,34300,34400,06101,0.00,0.00,0.00,0.00,0.00,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.59,FALSE,3XDA11BIT,80110,TRUE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,TRUE,0.000,0.000,0.000
2018/06/02,2018/05/27,1,TRUE,,0002,0,,,,,38.00,40.00,0.00,0.00,0.00,0.00,0.0000,0.000000,0.000,0.000000,0.00,0.00,0.000000,0.000000,0.000,0.000,,,0.00,0.000,0.000,0.000,0.00,0.000000,0.00,0.00,N,0.00,0.00,0.00,1520.00,0.00,,0.00000.00000.00000.00000.0000,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00 0.00 0.00 0.00 0.00,0.00,0.00,0.00,0.00,0.00,0,12,0.000,,,0.00,2018/06/02,0.00,0.000,0.00,0.00,000000002R,43100,43200,34300,34400,,0.00,0.00,0.00,0.00,0.00,FALSE,,,0.0000,,0.00,,FALSE,TRUE,TRUE,0.00,FALSE,ET3ZEYI76,,FALSE,0.00,FALSE,1,FALSE,0.00,0.00,FALSE,FALSE,0.000,0.000,0.000
