Numéro de projet,Code d'activité,Pourcentage de profit,Dépense à venir,Facturé à date
0000018036,25018,0.00,0.00,2288.64
0000018036,25019,0.00,0.00,-134.35
0000018036,25020,0.00,0.00,1462.50
0000018036,25021,0.00,0.00,1143.76
0000018036,25023,0.00,0.00,969.42
0000018036,25024,0.00,0.00,705.14
0000018036,25025,0.00,0.00,438.63
0000018036,25026,0.00,0.00,3407.82
0000018036,25027,0.00,0.00,1149.31
0000018036,25030,0.00,0.00,2580.60
0000018036,25031,0.00,0.00,1470.15
0000018037,00400,0.00,0.00,10202.91
0000018037,00401,79.39,0.00,1292.75
0000018037,02220,0.00,0.00,5727.89
0000018037,04000,0.00,0.00,8495.20
0000018037,05500,0.00,0.00,10130.53
0000018037,08520,0.00,0.00,46170.35
0000018037,09910,0.00,0.00,21089.33
0000018037,15400,0.00,0.00,2654.75
0000018037,16000,0.00,0.00,9132.34
0000018037,25013,0.00,0.00,-850.00
0000018037,25028,0.00,0.00,-800.00
0000018038,00400,0.00,0.00,11850.73
0000018038,00401,80.07,0.00,1277.80
0000018038,02200,0.00,0.00,7659.36
0000018038,05500,0.00,0.00,1869.10
0000018038,06100,0.00,0.00,1529.47
0000018038,06200,0.00,0.00,21914.28
0000018038,08000,0.00,0.00,8831.67
0000018038,09200,0.00,0.00,19760.09
0000018038,09300,0.00,0.00,18057.28
0000018038,09900,0.00,0.00,6553.01
0000018038,10800,0.00,0.00,5589.21
0000018038,15400,0.00,0.00,20948.35
0000018038,15700,0.00,0.00,6276.42
0000018038,16000,0.00,0.00,16701.66
0000018038,25001,0.00,0.00,5932.66
0000018039,00000,0.00,0.00,1132.20
0000018040,00000,0.00,0.00,111325.76
0000019001,00000,0.00,0.00,709970.98
0000019004,00000,0.00,0.00,40701.26
0000019006,00400,0.00,0.00,13098.43
0000019006,00401,101.64,0.00,1870.10
0000019006,02050,0.00,0.00,1396.96
0000019006,02200,0.00,0.00,11341.00
0000019006,02300,0.00,0.00,1396.96
0000019006,02630,0.00,0.00,2857.27
0000019006,04000,0.00,0.00,2001.35
0000019006,05080,0.00,0.00,54577.36
0000019006,05100,0.00,0.00,50683.20
0000019006,06100,0.00,0.00,22428.20
0000019006,07200,0.00,0.00,27379.49
0000019006,07500,0.00,0.00,30701.35
0000019006,25001,0.00,0.00,15655.49
0000019006,25002,0.00,0.00,5578.21
0000019007,00000,0.00,0.00,4099.50
0000019008,00400,3290.78,0.00,72711.72
0000019008,00401,0.00,0.00,25542.93
0000019008,02050,0.00,0.00,1289.53
0000019008,02200,0.00,0.00,63588.79
0000019008,02315,0.00,0.00,85110.16
0000019008,02820,0.00,0.00,1887.12
0000019008,03100,0.00,0.00,101619.12
0000019008,04200,0.00,0.00,83101.43
0000019008,05200,0.00,0.00,120335.35
0000019008,05500,0.00,0.00,30172.95
0000019008,06100,0.00,0.00,15679.41
0000019008,06200,0.00,0.00,10410.22
0000019008,07200,0.00,0.00,13502.56
0000019008,07400,0.00,0.00,85114.35
0000019008,07600,0.00,0.00,26105.16
0000019008,08000,0.00,0.00,134501.45
0000019008,09200,0.00,0.00,68146.00
0000019008,09300,0.00,0.00,51020.39
0000019008,09900,0.00,0.00,58720.88
0000019008,10000,0.00,0.00,41058.49
0000019008,10800,0.00,0.00,14192.40
0000019008,11000,0.00,0.00,190235.33
0000019008,14200,0.00,0.00,117787.74
0000019008,15400,0.00,0.00,1010657.60
0000019008,15700,0.00,0.00,288100.32
0000019008,16000,0.00,0.00,316616.80
0000019008,25001,0.00,0.00,81196.93
0000019008,25002,0.00,0.00,52408.35
0000019008,25003,0.00,0.00,8962.61
0000019008,25004,0.00,0.00,32868.78
0000019008,25005,0.00,0.00,-10000.00
0000019011,00000,0.00,0.00,1202.00
0000019012,00000,0.00,0.00,31567.43
0000019014,00000,0.00,0.00,86044.83
0000019016,00000,0.00,0.00,6322.81
0000019018,00400,0.00,0.00,30908.76
0000019018,00401,0.00,0.00,5433.06
0000019018,02820,49.70,0.00,479.70
0000019018,03100,0.00,0.00,3383.10
0000019018,05500,0.00,0.00,5013.90
0000019018,06100,0.00,0.00,11965.50
0000019018,06200,0.00,0.00,93530.93
0000019018,08000,0.00,0.00,136656.37
0000019018,09200,0.00,0.00,72794.30
0000019018,09300,0.00,0.00,56491.52
0000019018,09900,0.00,0.00,16234.70
0000019018,10000,0.00,0.00,42698.30
0000019018,10240,0.00,0.00,8935.37
0000019018,10800,0.00,0.00,1749.16
0000019018,15400,0.00,0.00,32539.58
0000019018,15700,0.00,0.00,94477.57
0000019018,16000,0.00,0.00,132672.06
0000019018,25001,0.00,0.00,98343.63
0000019018,25002,0.00,0.00,726.26
0000019018,25003,0.00,0.00,12057.63
0000019018,25004,0.00,0.00,9348.76
0000019018,25005,0.00,0.00,600.31
0000019018,25006,0.00,0.00,-1693.91
0000019018,25007,0.00,0.00,7618.62
0000019018,25008,0.00,0.00,4606.11
0000019018,25009,0.00,0.00,1936.35
0000019018,25010,0.00,0.00,1817.72
0000019018,25011,0.00,0.00,2204.00
0000019019,00000,0.00,0.00,379569.47
0000019020,00000,0.00,0.00,64008.00
0000019021,00000,0.00,0.00,441528.73
0000019022,00000,0.00,0.00,7830.15
0000019023,00400,-8.50,0.00,42124.76
0000019023,00401,0.00,0.00,4710.09
0000019023,02196,0.00,0.00,54490.00
0000019023,02220,0.00,0.00,4750.00
0000019023,02315,0.00,0.00,1950.00
0000019023,02620,0.00,0.00,50362.50
0000019023,03300,0.00,0.00,3100.50
0000019023,05510,0.00,0.00,13500.00
0000019023,06200,0.00,0.00,7665.07
0000019023,07200,0.00,0.00,13903.50
0000019023,09900,0.00,0.00,1044.00
0000019023,15080,0.00,0.00,5780.00
0000019023,15400,0.00,0.00,8800.00
0000019023,15800,0.00,0.00,20100.00
0000019023,15900,0.00,0.00,10950.00
0000019023,16000,0.00,0.00,16800.00
0000019023,25002,0.00,0.00,-1153.45
0000019023,25003,0.00,0.00,5584.27
0000019023,25005,0.00,0.00,1297.03
0000019023,25006,0.00,0.00,2384.32
0000019023,25007,0.00,0.00,236.90
0000019024,00000,0.00,0.00,2250.00
0000019026,00400,0.00,0.00,22924.58
0000019026,00401,122.48,0.00,2622.48
0000019026,02220,0.00,0.00,11053.09
0000019026,03300,0.00,0.00,1492.44
0000019026,05500,0.00,0.00,41297.10
0000019026,09900,0.00,0.00,4187.46
0000019026,10000,0.00,0.00,89256.95
0000019026,25001,0.00,0.00,1414.96
0000019026,25002,0.00,0.00,2867.32
0000019027,00400,0.00,0.00,22147.02
0000019027,00401,58.40,0.00,1087.82
0000019027,02070,0.00,0.00,8363.74
0000019027,03300,0.00,0.00,5424.30
0000019027,05100,0.00,0.00,13150.62
0000019027,06100,0.00,0.00,8542.51
0000019027,07400,0.00,0.00,524.97
0000019027,08000,0.00,0.00,29635.20
0000019027,09200,0.00,0.00,4695.06
0000019027,09300,0.00,0.00,9525.60
0000019027,09900,0.00,0.00,7172.78
0000019027,15401,0.00,0.00,1692.38
0000019027,15905,0.00,0.00,3969.00
0000019027,16000,0.00,0.00,24131.52
0000019027,25001,0.00,0.00,2277.60
0000019027,25002,0.00,0.00,5238.27
0000019027,25003,0.00,0.00,9762.41
0000019027,25004,0.00,0.00,-741.60
0000019027,25005,0.00,0.00,1655.01
0000019027,25006,0.00,0.00,902.30
0000019027,25007,0.00,0.00,909.80
0000019027,25008,0.00,0.00,1772.01
0000019027,25009,0.00,0.00,-220.00
0000019027,25010,0.00,0.00,1859.40
0000019028,00000,0.00,0.00,51078.65
0000019029,00000,0.00,0.00,745.12
0000019030,00400,0.00,0.00,34045.00
0000019030,00401,235.29,0.00,3413.29
0000019030,07510,0.00,0.00,7473.97
0000019030,09200,0.00,0.00,9025.90
0000019030,10000,0.00,0.00,1277.34
0000019030,15001,0.00,0.00,213098.80
0000019030,15401,0.00,0.00,13260.17
0000019030,15900,0.00,0.00,45338.12
0000019030,16000,0.00,0.00,73058.78
0000019030,25001,0.00,0.00,3552.45
0000019030,25002,0.00,0.00,13345.32
0000019031,00400,0.00,0.00,21993.75
0000019031,00401,516.74,0.00,8293.74
0000019031,02200,0.00,0.00,7811.39
0000019031,03300,0.00,0.00,836.68
0000019031,05100,0.00,0.00,16866.03
0000019031,06100,0.00,0.00,10174.68
0000019031,06400,0.00,0.00,9071.20
0000019031,07200,0.00,0.00,7186.52
0000019031,08000,0.00,0.00,64951.18
0000019031,09200,0.00,0.00,106186.40
0000019031,09300,0.00,0.00,80671.78
0000019031,09900,0.00,0.00,53513.68
0000019031,10000,0.00,0.00,1334.00
0000019031,15000,0.00,0.00,172939.76
0000019031,15260,0.00,0.00,19555.10
0000019031,15401,0.00,0.00,56492.23
0000019031,15800,0.00,0.00,2450.56
0000019031,15935,0.00,0.00,42581.28
0000019031,16000,0.00,0.00,300693.20
0000019031,25001,0.00,0.00,8986.26
0000019031,25002,0.00,0.00,13980.68
0000019031,25003,0.00,0.00,5581.41
0000019031,25004,0.00,0.00,7156.82
0000019031,25005,0.00,0.00,9761.98
0000019031,25006,0.00,0.00,3036.96
0000019031,25007,0.00,0.00,-1042.61
0000019032,00400,0.00,0.00,35956.18
0000019032,00401,378.70,0.00,6305.96
0000019032,02070,0.00,0.00,17117.83
0000019032,02315,0.00,0.00,54193.31
0000019032,03100,0.00,0.00,100643.19
0000019032,04000,0.00,0.00,21320.00
0000019032,05500,0.00,0.00,5864.06
0000019032,06100,0.00,0.00,74419.59
0000019032,06400,0.00,0.00,62216.02
0000019032,07200,0.00,0.00,14850.45
0000019032,07460,0.00,0.00,19569.63
0000019032,07610,0.00,0.00,63960.00
0000019032,08110,0.00,0.00,21802.90
0000019032,08210,0.00,0.00,5230.86
0000019032,08520,0.00,0.00,25970.96
0000019032,09200,0.00,0.00,11000.27
0000019032,09310,0.00,0.00,13996.58
0000019032,09620,0.00,0.00,9327.50
0000019032,09670,0.00,0.00,3693.69
0000019032,09910,0.00,0.00,13504.09
0000019032,10800,0.00,0.00,2658.60
0000019032,15400,0.00,0.00,40934.40
0000019032,15700,0.00,0.00,35178.00
0000019032,16000,0.00,0.00,76752.00
0000019032,25001,0.00,0.00,40816.61
0000019032,25002,0.00,0.00,1526.63
0000019032,25003,0.00,0.00,-2101.49
0000019032,25004,0.00,0.00,5727.51
0000019032,25005,0.00,0.00,12997.42
0000019032,25006,0.00,0.00,19707.54
0000019032,25007,0.00,0.00,11289.78
0000019032,25008,0.00,0.00,1529.61
0000019032,25009,0.00,0.00,3745.50
0000019033,00000,0.00,0.00,3584.50
0000019034,00400,0.00,0.00,38273.10
0000019034,00401,489.31,0.00,9379.31
0000019034,02070,0.00,0.00,8372.94
0000019034,02315,0.00,0.00,19484.20
0000019034,03300,0.00,0.00,115468.64
0000019034,05500,0.00,0.00,1159.57
0000019034,06100,0.00,0.00,143287.43
0000019034,06400,0.00,0.00,69738.10
0000019034,07200,0.00,0.00,20765.67
0000019034,07300,0.00,0.00,13007.02
0000019034,07460,0.00,0.00,48915.34
0000019034,08000,0.00,0.00,85678.01
0000019034,09200,0.00,0.00,80784.06
0000019034,09300,0.00,0.00,56767.48
0000019034,09900,0.00,0.00,31148.39
0000019034,10000,0.00,0.00,27726.96
0000019034,13930,0.00,0.00,54865.40
0000019034,15001,0.00,0.00,78946.82
0000019034,15401,0.00,0.00,74749.82
0000019034,16000,0.00,0.00,150327.45
0000019034,25001,0.00,0.00,2145.32
0000019034,25002,0.00,0.00,8288.32
0000019034,25003,0.00,0.00,46095.57
0000019035,00000,0.00,0.00,12250.00
0000019036,00000,0.00,0.00,8533.30
0000019037,00400,0.00,0.00,13532.48
0000019037,00401,95.38,0.00,795.38
0000019037,02200,0.00,0.00,3797.48
0000019037,05500,0.00,0.00,250.37
0000019037,06100,0.00,0.00,3039.98
0000019037,06400,0.00,0.00,9958.19
0000019037,07200,0.00,0.00,640.09
0000019037,08000,0.00,0.00,6287.79
0000019037,09200,0.00,0.00,7358.19
0000019037,09300,0.00,0.00,3483.67
0000019037,09900,0.00,0.00,3391.90
0000019037,15000,0.00,0.00,2436.87
0000019037,16000,0.00,0.00,10744.42
0000019037,25001,0.00,0.00,473.36
0000019037,25002,0.00,0.00,1644.80
0000019037,25003,0.00,0.00,2064.11
0000019038,00400,0.00,0.00,15164.92
0000019038,00401,51.92,0.00,828.92
0000019038,02200,0.00,0.00,4670.39
0000019038,06100,0.00,0.00,10523.31
0000019038,07400,0.00,0.00,12198.47
0000019038,07500,0.00,0.00,1066.30
0000019038,08000,0.00,0.00,34166.38
0000019038,09200,0.00,0.00,4862.33
0000019038,09300,0.00,0.00,2783.04
0000019038,09900,0.00,0.00,4173.50
0000019038,16000,0.00,0.00,2985.64
0000019038,25001,0.00,0.00,3650.10
0000019039,00000,0.00,0.00,1405.66
0000019040,00000,0.00,0.00,392635.30
0000019041,00000,0.00,0.00,41285.49
0000019042,00400,227.20,0.00,3674.20
0000019042,00401,0.00,0.00,8426.45
0000019042,02070,0.00,0.00,6179.12
0000019042,04000,0.00,0.00,9616.22
0000019042,05400,0.00,0.00,41364.68
0000019042,05510,0.00,0.00,16631.16
0000019042,06100,0.00,0.00,26783.63
0000019042,06400,0.00,0.00,10207.91
0000019042,08110,0.00,0.00,5795.32
0000019042,09200,0.00,0.00,15991.50
0000019042,09910,0.00,0.00,5117.28
0000019042,15700,0.00,0.00,20042.68
0000019042,16000,0.00,0.00,47052.32
0000019042,25001,0.00,0.00,2845.32
0000019042,25002,0.00,0.00,11210.77
0000019042,25003,0.00,0.00,1355.66
0000019043,00000,0.00,0.00,732.00
0000019044,00000,0.00,0.00,858.91
0000019045,00000,0.00,0.00,3179.08
0000019046,00400,227.20,0.00,0.00
0000019047,00400,0.00,0.00,11848.94
0000019047,00401,193.20,0.00,2615.20
0000019047,02000,0.00,0.00,77318.86
0000019047,06100,0.00,0.00,4713.32
0000019047,12000,0.00,0.00,76430.00
0000019047,15000,0.00,0.00,12692.60
0000019047,16000,0.00,0.00,113636.16
0000019047,25001,0.00,0.00,28037.51
0000019047,25002,0.00,0.00,3460.11
0000019047,25003,0.00,0.00,972.27
0000019048,00000,0.00,0.00,54113.75
0000019049,00400,0.00,0.00,13272.11
0000019049,02200,0.00,0.00,7374.69
0000019049,03300,193.47,0.00,1393.47
0000019049,06100,0.00,0.00,16256.88
0000019049,08000,0.00,0.00,7606.16
0000019049,09200,0.00,0.00,7587.55
0000019049,09300,0.00,0.00,12378.77
0000019049,10810,0.00,0.00,1986.75
0000019049,15401,0.00,0.00,6979.20
0000019049,16000,0.00,0.00,7135.07
0000019050,00000,0.00,0.00,82714.59
0000019051,00400,0.00,0.00,14272.42
0000019051,00401,327.54,0.00,3057.54
0000019051,02196,0.00,0.00,126725.59
0000019051,05500,0.00,0.00,3772.50
0000019051,06100,0.00,0.00,11610.73
0000019051,07400,0.00,0.00,4387.95
0000019051,08000,0.00,0.00,46057.22
0000019051,15401,0.00,0.00,403.52
0000019051,16000,0.00,0.00,1793.44
0000019051,25003,0.00,0.00,3400.10
0000019052,00000,0.00,0.00,913.06
0000020001,00000,0.00,0.00,279489.67
0000020002,00400,0.00,0.00,10938.92
0000020002,00401,64.55,0.00,645.55
0000020002,02220,0.00,0.00,6516.80
0000020002,05500,0.00,0.00,2181.13
0000020002,08000,0.00,-15000.00,2753.02
0000020002,09210,0.00,0.00,2992.41
0000020002,09910,0.00,0.00,2841.68
0000020002,10000,0.00,0.00,20228.69
0000020002,13930,0.00,0.00,3178.60
0000020002,15000,0.00,0.00,3307.17
0000020002,15401,0.00,0.00,4432.09
0000020002,16000,0.00,0.00,9458.23
0000020002,25001,0.00,0.00,2416.26
0000020002,25002,0.00,0.00,227.23
0000020003,00400,0.00,0.00,190881.96
0000020003,00401,0.00,0.00,30218.09
0000020003,01800,0.00,0.00,32346.00
0000020003,02220,0.00,0.00,71416.28
0000020003,02315,0.00,0.00,116000.00
0000020003,02820,0.00,0.00,14536.71
0000020003,03000,0.00,0.00,68930.80
0000020003,04000,0.00,0.00,26081.31
0000020003,05120,0.00,0.00,257602.29
0000020003,05500,0.00,0.00,50662.67
0000020003,05800,0.00,0.00,5100.00
0000020003,06100,0.00,0.00,23368.36
0000020003,06400,0.00,0.00,212491.85
0000020003,06470,0.00,0.00,3055.00
0000020003,07000,0.00,0.00,9362.82
0000020003,07160,0.00,0.00,36000.00
0000020003,07410,0.00,0.00,101323.00
0000020003,07469,0.00,0.00,59022.00
0000020003,07530,0.00,0.00,214288.42
0000020003,07710,0.00,0.00,6000.00
0000020003,08520,0.00,0.00,124649.63
0000020003,08710,0.00,0.00,98000.00
0000020003,09120,0.00,0.00,126000.00
0000020003,09220,0.00,0.00,269858.32
0000020003,09300,0.00,0.00,25431.94
0000020003,09650,0.00,0.00,87001.00
0000020003,09910,0.00,0.00,36575.16
0000020003,10165,0.00,0.00,1850.00
0000020003,10190,0.00,0.00,42000.00
0000020003,10240,0.00,0.00,1454.00
0000020003,10260,0.00,0.00,36000.00
0000020003,10500,0.00,0.00,9725.00
0000020003,10800,0.00,0.00,3225.00
0000020003,12660,0.00,0.00,718.69
0000020003,13930,0.00,0.00,90552.22
0000020003,14510,0.00,0.00,49438.31
0000020003,15001,0.00,0.00,230360.54
0000020003,15080,0.00,0.00,58900.00
0000020003,15401,0.00,0.00,76000.00
0000020003,15600,0.00,0.00,58828.66
0000020003,15760,0.00,0.00,46280.00
0000020003,15935,0.00,0.00,92037.45
0000020003,16000,0.00,0.00,521369.52
0000020003,25001,0.00,0.00,4928.55
0000020003,25002,0.00,0.00,834.25
0000020003,25003,0.00,0.00,2027.44
0000020003,25004,0.00,0.00,5883.16
0000020003,25005,0.00,0.00,2324.12
0000020003,25006,0.00,0.00,447.68
0000020003,25007,0.00,0.00,2420.43
0000020003,25008,0.00,0.00,7077.57
0000020003,25009,0.00,0.00,1343.40
0000020003,25010,0.00,0.00,2674.84
0000020003,25011,0.00,0.00,633.81
0000020003,25012,0.00,0.00,3278.23
0000020003,25013,0.00,0.00,6800.39
0000020003,25014,0.00,0.00,2107.73
0000020003,25015,0.00,0.00,2929.74
0000020003,25016,0.00,0.00,13628.50
0000020003,25017,0.00,0.00,912.50
0000020003,25018,0.00,0.00,1225.44
0000020003,25019,0.00,0.00,6718.96
0000020003,25020,0.00,0.00,1371.77
0000020003,25021,0.00,0.00,9482.76
0000020003,25022,0.00,0.00,2931.82
0000020003,25023,0.00,0.00,-7451.98
0000020003,25024,0.00,0.00,14878.08
0000020003,25025,0.00,0.00,3371.09
0000020003,25027,0.00,0.00,870.60
0000020003,25028,0.00,0.00,297.88
0000020003,25029,0.00,0.00,1935.35
0000020003,25030,0.00,0.00,4993.08
0000020003,25032,0.00,0.00,1709.88
0000020003,25033,0.00,0.00,6281.91
0000020003,25034,0.00,0.00,7660.24
0000020003,25035,0.00,0.00,1000.00
0000020003,25036,0.00,0.00,2077.16
0000020003,25037,0.00,0.00,368.67
0000020003,25038,0.00,0.00,923.53
0000020003,25039,0.00,0.00,941.09
0000020003,25040,0.00,0.00,4940.58
0000020003,25041,0.00,0.00,19663.19
0000020003,25042,0.00,0.00,637.31
0000020003,25043,0.00,0.00,1369.18
0000020003,25044,0.00,0.00,6703.51
0000020003,25045,0.00,0.00,681.32
0000020003,25046,0.00,0.00,401.79
0000020003,25047,0.00,0.00,1297.19
0000020003,25048,0.00,0.00,1187.52
0000020003,25049,0.00,0.00,5524.93
0000020003,25050,0.00,0.00,-173.73
0000020003,25051,0.00,0.00,380.90
0000020003,25052,0.00,0.00,1163.22
0000020003,25053,0.00,0.00,309.01
0000020003,25054,0.00,0.00,335.62
0000020003,25055,0.00,0.00,921.86
0000020003,25056,0.00,0.00,113.89
0000020003,25057,0.00,0.00,771.46
0000020003,25058,0.00,0.00,2274.56
0000020003,25059,0.00,0.00,11880.02
0000020003,25060,0.00,0.00,5594.90
0000020003,25061,0.00,0.00,1033.06
0000020003,25062,0.00,0.00,2951.28
0000020003,25063,0.00,0.00,763.37
0000020003,25064,0.00,0.00,903.66
0000020003,25065,0.00,0.00,2242.92
0000020003,25066,0.00,0.00,10537.28
0000020003,25067,0.00,0.00,4214.17
0000020003,25068,0.00,0.00,871.44
0000020003,25069,0.00,0.00,1287.05
0000020003,25070,0.00,0.00,1093.58
0000020003,25071,0.00,0.00,2317.64
0000020003,25072,0.00,0.00,958.57
0000020003,25073,0.00,0.00,569.43
0000020003,25075,0.00,0.00,1061.80
0000020003,25076,0.00,0.00,949.67
0000020003,25077,0.00,0.00,744.91
0000020003,25078,0.00,0.00,3683.48
0000020003,25079,0.00,0.00,817.27
0000020003,25080,0.00,0.00,2249.24
0000020003,25081,0.00,0.00,1675.00
0000020003,25082,0.00,0.00,2563.60
0000020003,25083,0.00,0.00,208.01
0000020003,25084,0.00,0.00,3440.82
0000020003,25085,0.00,0.00,1119.26
0000020003,25086,0.00,0.00,2650.20
0000020003,25087,0.00,0.00,269.82
0000020004,00000,0.00,0.00,0.00
0000020005,00000,0.00,0.00,83786.03
0000020006,00000,12353.82,0.00,229991.48
0000020006,00401,0.00,0.00,93002.14
0000020006,02315,0.00,0.00,278495.41
0000020006,03100,0.00,0.00,524402.06
0000020006,05500,0.00,0.00,16394.38
0000020006,06100,0.00,0.00,607123.97
0000020006,06400,0.00,0.00,324505.47
0000020006,07200,0.00,0.00,91591.11
0000020006,07310,0.00,0.00,84563.94
0000020006,07460,0.00,0.00,478480.00
0000020006,07920,0.00,0.00,1772.05
0000020006,08100,0.00,0.00,55491.28
0000020006,08210,0.00,0.00,187996.32
0000020006,08560,0.00,0.00,53116.23
0000020006,08900,0.00,0.00,202883.67
0000020006,09200,0.00,0.00,355348.17
0000020006,09310,0.00,0.00,90049.07
0000020006,09510,0.00,0.00,46761.08
0000020006,09600,0.00,0.00,89962.07
0000020006,09910,0.00,0.00,113805.62
0000020006,10800,0.00,0.00,23698.54
0000020006,11400,0.00,0.00,1129.76
0000020006,15400,0.00,0.00,419211.65
0000020006,15700,0.00,0.00,236856.45
0000020006,15900,0.00,0.00,33607.77
0000020006,16000,0.00,0.00,379798.74
0000020006,16500,0.00,0.00,56301.30
0000020006,25002,0.00,0.00,16896.52
0000020006,25003,0.00,0.00,4321.36
0000020006,25004,0.00,0.00,17351.37
0000020006,25005,0.00,0.00,40962.82
0000020006,25006,0.00,0.00,8421.09
0000020006,25007,0.00,0.00,17748.51
0000020006,25008,0.00,0.00,13854.68
0000020006,25009,0.00,0.00,145441.97
0000020006,25010,0.00,0.00,7099.51
0000020006,25011,0.00,0.00,2849.48
0000020006,25012,0.00,0.00,166335.91
0000020006,25013,0.00,0.00,12806.87
0000020007,00400,0.00,0.00,7434.90
0000020007,00401,55.92,0.00,490.01
0000020007,02220,0.00,0.00,2616.21
0000020007,06100,0.00,0.00,264.50
0000020007,06400,0.00,0.00,2410.37
0000020007,07200,0.00,0.00,661.25
0000020007,08210,0.00,0.00,1699.68
0000020007,08710,0.00,0.00,2759.96
0000020007,09200,0.00,0.00,5979.93
0000020007,09310,0.00,0.00,3720.21
0000020007,09510,0.00,0.00,2932.47
0000020007,09910,0.00,0.00,1252.33
0000020007,10800,0.00,0.00,3907.66
0000020007,13930,0.00,0.00,3093.46
0000020007,15400,0.00,0.00,10292.37
0000020007,15700,0.00,0.00,3099.21
0000020007,16000,0.00,0.00,8177.40
0000020007,25001,0.00,0.00,1175.17
0000020007,25002,0.00,0.00,687.23
0000020010,00400,0.00,0.00,37769.00
0000020010,00401,711.73,0.00,10917.73
0000020010,02220,0.00,0.00,43275.25
0000020010,02800,0.00,0.00,20523.06
0000020010,03300,0.00,0.00,32552.89
0000020010,04000,0.00,0.00,20147.96
0000020010,05120,0.00,0.00,68835.29
0000020010,06100,0.00,0.00,219413.27
0000020010,06400,0.00,0.00,39762.21
0000020010,07000,0.00,0.00,16492.39
0000020010,07330,0.00,0.00,52240.87
0000020010,08000,0.00,0.00,34697.36
0000020010,09200,0.00,0.00,122750.73
0000020010,09600,0.00,0.00,24917.03
0000020010,09651,0.00,0.00,89765.59
0000020010,09910,0.00,0.00,14600.84
0000020010,13400,0.00,0.00,31036.43
0000020010,13930,0.00,0.00,15342.46
0000020010,15080,0.00,0.00,12646.06
0000020010,15401,0.00,0.00,48226.50
0000020010,15700,0.00,0.00,175201.52
0000020010,16000,0.00,0.00,131711.93
0000020010,25001,0.00,0.00,56533.98
0000020010,25002,0.00,0.00,9749.96
0000020010,25003,0.00,0.00,5322.78
0000020012,00400,0.00,0.00,19145.84
0000020012,02070,0.00,0.00,1599.49
0000020012,06100,157.18,0.00,1170.08
0000020012,06400,0.00,0.00,5383.79
0000020012,08000,0.00,0.00,12858.36
0000020012,09200,0.00,0.00,51693.19
0000020012,09300,0.00,0.00,19910.98
0000020012,09900,0.00,0.00,7876.28
0000020012,15000,0.00,0.00,32344.47
0000020012,15401,0.00,0.00,10265.60
0000020012,16000,0.00,0.00,37735.22
0000020013,00400,67.28,0.00,715.28
0000020013,00401,0.00,0.00,12417.48
0000020013,02200,0.00,0.00,20704.52
0000020013,04000,0.00,0.00,4034.48
0000020013,06100,0.00,0.00,21315.14
0000020013,06400,0.00,0.00,10031.68
0000020013,07460,0.00,0.00,16706.02
0000020013,08520,0.00,0.00,110076.96
0000020013,09910,0.00,0.00,6473.70
0000020013,12000,0.00,0.00,6515.14
0000020013,25001,0.00,0.00,12245.56
0000020014,00000,0.00,0.00,3728.22
0000020016,00000,0.00,0.00,8510.94
0000020018,00400,470.87,0.00,5480.87
0000020018,00401,0.00,0.00,8733.08
0000020018,02070,0.00,0.00,8615.36
0000020018,06100,0.00,0.00,540.64
0000020018,07200,0.00,0.00,19162.20
0000020018,09510,0.00,0.00,17876.00
0000020018,09900,0.00,0.00,1935.84
0000020018,12500,0.00,0.00,7743.36
0000020018,16000,0.00,0.00,14153.65
0000020018,25001,0.00,0.00,1526.22
0000020018,25002,0.00,0.00,2447.81
0000020019,00000,0.00,0.00,5847.58
0000020020,00400,3802.12,0.00,42764.12
0000020020,02220,0.00,0.00,37403.74
0000020020,03000,0.00,0.00,50016.50
0000020020,09300,0.00,0.00,34323.43
0000020020,15401,0.00,0.00,92134.21
0000020021,00000,0.00,0.00,37376.70
0000020022,00000,0.00,0.00,2836.97
0000020023,00000,0.00,0.00,25254.49
0000020024,00000,0.00,0.00,8354.95
0000020025,00400,0.00,0.00,2149.11
0000020025,00401,87.92,0.00,449.92
0000020025,00402,0.00,0.00,1721.13
0000020025,05120,0.00,0.00,3313.22
0000020025,07469,0.00,0.00,6218.50
0000020026,00400,851.48,0.00,7561.47
0000020026,00401,0.00,0.00,4965.75
0000020026,02070,0.00,0.00,14636.25
0000020026,02130,0.00,0.00,22471.88
0000020026,02315,0.00,0.00,37663.88
0000020026,03100,0.00,0.00,2250.00
0000020026,05500,0.00,0.00,13053.38
0000020026,06100,0.00,0.00,18131.63
0000020026,06400,0.00,0.00,8749.13
0000020026,07200,0.00,0.00,1642.50
0000020026,07500,0.00,0.00,956.25
0000020026,07800,0.00,0.00,1350.00
0000020026,08110,0.00,0.00,12938.63
0000020026,08330,0.00,0.00,6212.25
0000020026,09200,0.00,0.00,2109.38
0000020026,09510,0.00,0.00,14625.00
0000020026,09600,0.00,0.00,6862.50
0000020026,09910,0.00,0.00,12867.75
0000020026,16000,0.00,0.00,20812.50
0000020026,25001,0.00,0.00,8934.53
0000020026,25002,0.00,0.00,3666.36
0000020026,25003,0.00,0.00,1456.35
0000020027,00000,0.00,0.00,9120.93
0000020028,00400,609.30,0.00,4839.30
0000020028,00401,0.00,0.00,1799.47
0000020028,00403,0.00,0.00,3892.57
0000020028,02070,0.00,0.00,5727.71
0000020028,02315,0.00,0.00,20370.23
0000020028,03100,0.00,0.00,38698.90
0000020028,04000,0.00,0.00,5103.90
