Numéro du projet,Numéro du compte de G/L,Date de la transaction,Numéro séquentiel de la transaction,Montant réparti,Code d'activité,No identification unique,Transaction de facturation (T/F)
0000023020,34200,2024/04/06,E021169,521.56,06101,,FALSE
0000023020,34200,2024/04/06,E021184,116.12,06101,,FALSE
0000023020,34200,2024/04/06,E021185,381.75,06101,,FALSE
0000023020,34200,2024/04/06,E021186,312.92,06101,,FALSE
0000023020,34200,2024/04/06,E021187,403.75,06101,,FALSE
0000023020,34200,2024/04/13,E021202,643.02,06101,,FALSE
0000023020,34200,2024/04/13,E021215,391.14,06101,,FALSE
0000023020,34200,2024/04/13,E021216,489.70,06101,,FALSE
0000023020,34200,2024/04/13,E021218,195.58,06101,,FALSE
0000023020,34200,2024/04/20,E021233,635.21,06101,,FALSE
0000023020,34200,2024/04/20,E021249,477.19,06101,,FALSE
0000023020,34200,2024/04/20,E021250,378.94,06101,,FALSE
0000023020,34200,2024/04/20,E021251,489.70,06101,,FALSE
0000023020,34200,2024/04/27,E021266,643.02,06101,,FALSE
0000023020,34200,2024/04/27,E021280,477.19,06101,,FALSE
0000023020,34200,2024/04/27,E021282,217.64,06101,,FALSE
0000023020,34200,2024/04/27,E021284,391.14,06101,,FALSE
0000023020,34200,2024/04/27,E021285,631.92,06101,,FALSE
0000023020,34200,2024/04/27,E021286,391.14,06101,,FALSE
0000023020,34200,2024/05/04,E021296,642.92,06101,,FALSE
0000023020,34200,2024/05/04,E021300,654.02,06101,,FALSE
0000023020,34200,2024/05/04,E021313,488.00,06101,,FALSE
0000023020,34200,2024/05/04,E021314,399.50,06101,,FALSE
0000023020,34200,2024/05/04,E021315,497.66,06101,,FALSE
0000023020,34200,2024/05/04,E021317,392.03,06101,,FALSE
0000023020,34200,2024/05/04,E021318,628.18,06101,,FALSE
0000023020,34200,2024/05/11,E021327,628.18,06101,,FALSE
0000023020,34200,2024/05/11,E021331,654.02,06101,,FALSE
0000023020,34200,2024/05/11,E021344,488.00,06101,,FALSE
0000023020,34200,2024/05/11,E021345,362.06,06101,,FALSE
0000023020,34200,2024/05/11,E021346,389.54,06101,,FALSE
0000023020,34200,2024/05/11,E021348,628.18,06101,,FALSE
0000023020,34200,2024/05/18,E021360,628.18,06101,,FALSE
0000023020,34200,2024/05/18,E021364,654.02,06101,,FALSE
0000023020,34200,2024/05/18,E021378,488.00,06101,,FALSE
0000023020,34200,2024/05/18,E021379,364.55,06101,,FALSE
0000023020,34200,2024/05/18,E021380,276.86,06101,,FALSE
0000023020,34200,2024/05/18,E021382,324.61,06101,,FALSE
0000023020,34200,2024/05/18,E021383,628.18,06101,,FALSE
0000023020,34200,2024/05/25,E021393,515.64,06101,,FALSE
0000023020,34200,2024/05/25,E021397,546.02,06101,,FALSE
0000023020,34200,2024/05/25,E021409,390.40,06101,,FALSE
0000023020,34200,2024/05/25,E021410,259.69,06101,,FALSE
0000023020,34200,2024/05/25,E021412,297.14,06101,,FALSE
0000023020,34200,2024/05/25,E021413,515.64,06101,,FALSE
0000023020,34200,2024/06/01,E021420,628.18,06101,,FALSE
0000023020,34200,2024/06/01,E021424,654.02,06101,,FALSE
0000023020,34200,2024/06/01,E021438,488.00,06101,,FALSE
0000023020,34200,2024/06/01,E021439,399.50,06101,,FALSE
0000023020,34200,2024/06/01,E021441,329.59,06101,,FALSE
0000023020,34200,2024/06/01,E021442,628.18,06101,,FALSE
0000023020,34200,2024/06/08,E021451,628.18,06101,,FALSE
0000023020,34200,2024/06/08,E021454,654.02,06101,,FALSE
0000023020,34200,2024/06/08,E021466,488.00,06101,,FALSE
0000023020,34200,2024/06/08,E021467,354.56,06101,,FALSE
0000023020,34200,2024/06/08,E021469,294.64,06101,,FALSE
0000023020,34200,2024/06/08,E021470,628.18,06101,,FALSE
0000023020,34200,2024/06/15,E021479,628.18,06101,,FALSE
0000023020,34200,2024/06/15,E021482,654.02,06101,,FALSE
0000023020,34200,2024/06/15,E021487,642.92,06101,,FALSE
0000023020,34200,2024/06/15,E021489,492.28,06101,,FALSE
0000023020,34200,2024/06/15,E021492,488.00,06101,,FALSE
0000023020,34200,2024/06/15,E021494,628.18,06101,,FALSE
0000023020,34200,2024/06/22,E021526,628.18,06101,,FALSE
0000023020,34200,2024/06/22,E021529,654.02,06101,,FALSE
0000023020,34200,2024/06/22,E021533,628.18,06101,,FALSE
0000023020,34200,2024/06/22,E021534,575.41,06101,,FALSE
0000023020,34200,2024/06/22,E021535,638.01,06101,,FALSE
0000023020,34200,2024/06/22,E021537,488.00,06101,,FALSE
0000023020,34200,2024/06/22,E021539,628.18,06101,,FALSE
0000023020,34200,2024/06/29,E021548,515.64,06101,,FALSE
0000023020,34200,2024/06/29,E021552,548.24,06101,,FALSE
0000023020,34200,2024/06/29,E021558,515.64,06101,,FALSE
0000023020,34200,2024/06/29,E021562,449.64,06101,,FALSE
0000023020,34200,2024/06/29,E021565,390.40,06101,,FALSE
0000023020,34200,2024/06/29,E021567,515.64,06101,,FALSE
0000023020,34200,2024/07/06,E021577,515.64,06101,,FALSE
0000023020,34200,2024/07/06,E021581,546.02,06101,,FALSE
0000023020,34200,2024/07/06,E021582,517.00,06101,,FALSE
0000023020,34200,2024/07/06,E021588,515.64,06101,,FALSE
0000023020,34200,2024/07/06,E021592,449.64,06101,,FALSE
0000023020,34200,2024/07/06,E021595,390.40,06101,,FALSE
0000023020,34200,2024/07/06,E021597,515.64,06101,,FALSE
0000023020,34200,2024/07/13,E021606,628.18,06101,,FALSE
0000023020,34200,2024/07/13,E021610,654.02,06101,,FALSE
0000023020,34200,2024/07/13,E021616,628.18,06101,,FALSE
0000023020,34200,2024/07/13,E021620,562.87,06101,,FALSE
0000023020,34200,2024/07/13,E021621,628.18,06101,,FALSE
0000023020,34200,2024/07/13,E021623,488.00,06101,,FALSE
0000023020,34200,2024/07/20,E021635,628.18,06101,,FALSE
0000023020,34200,2024/07/20,E021639,654.02,06101,,FALSE
0000023020,34200,2024/07/20,E021643,628.18,06101,,FALSE
0000023020,34200,2024/07/20,E021646,31.59,06101,,FALSE
0000023020,34200,2024/07/20,E021647,628.18,06101,,FALSE
0000023020,34200,2024/07/20,E021649,488.00,06101,,FALSE
0000023020,34200,2024/07/20,E021651,628.18,06101,,FALSE
0000023020,34200,2024/08/10,E021666,628.18,06101,,FALSE
0000023020,34200,2024/08/10,E021670,654.02,06101,,FALSE
0000023020,34200,2024/08/10,E021675,628.18,06101,,FALSE
0000023020,34200,2024/08/10,E021678,628.18,06101,,FALSE
0000023020,34200,2024/08/10,E021682,628.18,06101,,FALSE
0000023020,34200,2024/08/17,E021702,628.18,06101,,FALSE
0000023020,34200,2024/08/17,E021706,654.02,06101,,FALSE
0000023020,34200,2024/08/17,E021712,628.18,06101,,FALSE
0000023020,34200,2024/08/17,E021717,628.18,06101,,FALSE
0000023020,34200,2024/08/17,E021719,490.69,06101,,FALSE
0000023020,34200,2024/08/17,E021721,628.18,06101,,FALSE
0000023020,34200,2024/08/24,E021728,123.01,06101,,FALSE
0000023020,34200,2024/08/24,E021729,125.63,06101,,FALSE
0000023020,34200,2024/08/24,E021731,628.18,06101,,FALSE
0000023020,34200,2024/08/24,E021735,548.15,06101,,FALSE
0000023020,34200,2024/08/24,E021740,628.18,06101,,FALSE
0000023020,34200,2024/08/24,E021742,562.87,06101,,FALSE
0000023020,34200,2024/08/24,E021743,628.18,06101,,FALSE
0000023020,34200,2024/08/24,E021745,490.69,06101,,FALSE
0000023020,34200,2024/08/24,E021747,628.18,06101,,FALSE
0000023020,34200,2024/08/10,E021752,488.00,00000,,FALSE
0000023020,34200,2024/08/31,E021758,39.26,06101,,FALSE
0000023020,34200,2024/08/31,E021760,628.18,06101,,FALSE
0000023020,34200,2024/08/31,E021764,547.21,06101,,FALSE
0000023020,34200,2024/08/31,E021769,132.40,06101,,FALSE
0000023020,34200,2024/08/31,E021772,49.26,06101,,FALSE
0000023020,34200,2024/08/31,E021773,628.18,06101,,FALSE
0000023020,34200,2024/08/31,E021775,490.69,06101,,FALSE
0000023020,34200,2024/08/31,E021777,628.18,06101,,FALSE
0000023020,34200,2024/09/07,E021786,515.64,06101,,FALSE
0000023020,34200,2024/09/07,E021790,471.28,06101,,FALSE
0000023020,34200,2024/09/07,E021795,515.64,06101,,FALSE
0000023020,34200,2024/09/07,E021799,515.64,06101,,FALSE
0000023020,34200,2024/09/07,E021801,392.55,06101,,FALSE
0000023020,34200,2024/09/07,E021803,515.64,06101,,FALSE
0000023020,34200,2024/09/14,E021813,628.18,06101,,FALSE
0000023020,34200,2024/09/14,E021817,499.61,06101,,FALSE
0000023020,34200,2024/09/14,E021821,628.18,06101,,FALSE
0000023020,34200,2024/09/14,E021824,593.45,06101,,FALSE
0000023020,34200,2024/09/14,E021826,490.69,06101,,FALSE
0000023020,34200,2024/09/14,E021828,628.18,06101,,FALSE
0000023020,34200,2024/09/21,E021835,513.76,06101,,FALSE
0000023020,34200,2024/09/21,E021839,467.37,06101,,FALSE
0000023020,34200,2024/09/21,E021843,628.18,06101,,FALSE
0000023020,34200,2024/09/21,E021847,507.53,06101,,FALSE
0000023020,34200,2024/09/21,E021849,490.69,06101,,FALSE
0000023020,34200,2024/09/21,E021851,628.18,06101,,FALSE
0000023020,34200,2024/09/28,E021869,520.38,06101,,FALSE
0000023020,34200,2024/09/28,E021873,442.78,06101,,FALSE
0000023020,34200,2024/09/28,E021879,603.58,06101,,FALSE
0000023020,34200,2024/09/28,E021882,520.38,06101,,FALSE
0000023020,34200,2024/09/28,E021884,466.82,06101,,FALSE
0000023020,34200,2024/09/28,E021886,603.58,06101,,FALSE
0000023020,34200,2024/10/05,E021896,520.38,06101,,FALSE
0000023020,34200,2024/10/05,E021900,442.78,06101,,FALSE
0000023020,34200,2024/10/05,E021903,174.96,06101,,FALSE
0000023020,34200,2024/10/05,E021908,493.02,06101,,FALSE
0000023020,34200,2024/10/05,E021910,466.82,00000,,FALSE
0000023020,34200,2024/10/05,E021912,603.58,06101,,FALSE
0000023020,34200,2024/10/12,E021921,190.94,06101,,FALSE
0000023020,34200,2024/10/12,E021925,442.78,06101,,FALSE
0000023020,34200,2024/10/12,E021933,436.11,06101,,FALSE
0000023020,34200,2024/10/12,E021936,131.58,06101,,FALSE
0000023020,34200,2024/10/12,E021938,466.82,06101,,FALSE
0000023020,34200,2024/10/19,E021945,359.54,06101,,FALSE
0000023020,34200,2024/10/19,E021949,370.78,06101,,FALSE
0000023020,34200,2024/10/19,E021955,130.56,06101,,FALSE
0000023020,34200,2024/10/19,E021957,3.36,06101,,FALSE
0000023020,34200,2024/10/19,E021958,359.54,06101,,FALSE
0000023020,34200,2024/10/19,E021960,373.45,06101,,FALSE
0000023020,34200,2024/10/26,E021972,442.78,06101,,FALSE
0000023020,34200,2024/10/26,E021981,436.11,06101,,FALSE
0000023020,34200,2024/10/26,E021983,466.82,06101,,FALSE
0000023020,34200,2024/10/26,E021989,436.11,06101,,FALSE
0000023020,34200,2024/11/02,E022000,436.11,06101,,FALSE
0000023020,34200,2024/11/02,E022004,442.78,06101,,FALSE
0000023020,34200,2024/11/02,E022010,569.17,06101,,FALSE
0000023020,34200,2024/11/02,E022014,436.11,06101,,FALSE
0000023020,34200,2024/11/02,E022016,466.82,06101,,FALSE
0000023020,34200,2024/11/09,E022028,436.11,06101,,FALSE
0000023020,34200,2024/11/09,E022032,442.78,06101,,FALSE
0000023020,34200,2024/11/09,E022038,488.95,06101,,FALSE
0000023020,34200,2024/11/09,E022041,436.11,06101,,FALSE
0000023020,34200,2024/11/09,E022043,466.82,06101,,FALSE
0000023020,34200,2024/11/16,E022059,359.54,06101,,FALSE
0000023020,34200,2024/11/16,E022063,370.78,06101,,FALSE
0000023020,34200,2024/11/16,E022069,426.96,06101,,FALSE
0000023020,34200,2024/11/16,E022072,359.54,06101,,FALSE
0000023020,34200,2024/11/16,E022074,373.45,06101,,FALSE
0000023020,34200,2024/11/23,E022088,436.11,06101,,FALSE
0000023020,34200,2024/11/23,E022092,442.78,06101,,FALSE
0000023020,34200,2024/11/23,E022098,503.85,06101,,FALSE
0000023020,34200,2024/11/23,E022101,392.51,06101,,FALSE
0000023020,34200,2024/11/23,E022102,466.82,06101,,FALSE
0000023020,34200,2024/11/30,E022154,436.11,06101,,FALSE
0000023020,34200,2024/11/30,E022158,434.46,06101,,FALSE
0000023020,34200,2024/11/30,E022164,436.11,06101,,FALSE
0000023020,34200,2024/11/30,E022167,436.11,06101,,FALSE
0000023020,34200,2024/11/30,E022168,466.82,06101,,FALSE
0000023020,34200,2024/12/07,E022183,436.11,06101,,FALSE
0000023020,34200,2024/12/07,E022187,427.34,06101,,FALSE
0000023020,34200,2024/12/07,E022193,436.11,06101,,FALSE
0000023020,34200,2024/12/07,E022196,436.11,06101,,FALSE
0000023020,34200,2024/12/07,E022197,466.82,06101,,FALSE
0000023020,34200,2024/12/14,E022211,436.11,06101,,FALSE
0000023020,34200,2024/12/14,E022215,427.34,06101,,FALSE
0000023020,34200,2024/12/14,E022221,436.11,06101,,FALSE
0000023020,34200,2024/12/14,E022224,436.11,06101,,FALSE
0000023020,34200,2024/12/14,E022225,437.34,06101,,FALSE
0000023020,34200,2024/12/21,E022240,436.11,06101,,FALSE
0000023020,34200,2024/12/21,E022244,427.34,06101,,FALSE
0000023020,34200,2024/12/21,E022250,436.11,06101,,FALSE
0000023020,34200,2024/12/21,E022254,436.11,06101,,FALSE
0000023020,34200,2024/12/21,E022255,436.71,06101,,FALSE
0000023020,34200,2025/01/11,E022300,1513.90,00000,,FALSE
0000023020,34200,2025/01/18,E022303,1513.90,00000,,FALSE
0000023020,34200,2025/01/25,E022306,1566.74,00000,,FALSE
0000023020,34200,2025/02/01,E022310,1075.09,00000,,FALSE
0000023020,34200,2025/02/15,E022329,1143.44,00000,,FALSE
0000023020,34200,2025/02/22,E022340,981.96,00000,,FALSE
0000023020,34200,2025/03/01,E022353,1338.87,00000,,FALSE
0000023020,34200,2025/03/08,E022356,1338.87,00000,,FALSE
0000023020,34200,2025/03/15,E022360,2227.61,00000,,FALSE
0000023020,34200,2025/03/22,E022363,1335.52,00000,,FALSE
0000023020,34200,2025/03/29,E022396,1283.54,00000,,FALSE
0000023020,34200,2025/04/19,E022412,620.76,00000,,FALSE
0000023020,34200,2025/04/05,E022427,1618.25,00000,,FALSE
0000023020,34200,2025/04/12,E022431,1081.40,00000,,FALSE
0000023020,34200,2025/02/08,E022443,1021.90,00000,,FALSE
0000023020,34200,2025/05/03,E022451,703.44,00000,,FALSE
0000023020,34200,2025/05/10,E022455,574.57,00000,,FALSE
0000023020,34200,2025/05/17,E022459,262.94,00000,,FALSE
0000023020,34200,2025/05/24,E022464,320.10,00000,,FALSE
0000023020,34200,2025/06/07,E022473,206.30,00000,,FALSE
0000023020,34200,2025/06/14,E022488,260.28,00000,,FALSE
0000023020,34200,2025/06/21,E022496,256.69,00000,,FALSE
0000023020,34200,2025/07/12,E022525,187.54,00000,,FALSE
0000023020,34200,2025/08/09,E022536,22.30,00000,,FALSE
0000023020,34200,2025/08/23,E022551,26.95,00000,,FALSE
0000023020,34200,2025/09/13,E022563,57.94,00000,,FALSE
0000023020,34200,2025/09/20,E022569,66.33,00000,,FALSE
0000023020,34200,2025/10/04,E022578,157.37,00000,,FALSE
0000023020,34200,2025/11/08,E022602,13.73,00000,,FALSE
0000023020,34200,2025/11/29,E022617,225.79,00000,,FALSE
0000023020,34300,2023/09/09,E020275,16.90,06101,,FALSE
0000023020,34300,2023/10/07,E020386,33.81,06101,,FALSE
0000023020,34300,2023/10/14,E020413,123.95,06101,,FALSE
0000023020,34300,2023/10/21,E020449,225.37,06101,,FALSE
0000023020,34300,2023/10/28,E020479,225.37,06101,,FALSE
0000023020,34300,2023/11/04,E020509,225.37,06101,,FALSE
0000023020,34300,2023/11/04,E020519,35.49,06101,,FALSE
0000023020,34300,2023/11/04,E020527,26.93,06101,,FALSE
0000023020,34300,2023/11/11,E020539,180.29,06101,,FALSE
0000023020,34300,2023/11/18,E020568,225.37,06101,,FALSE
0000023020,34300,2023/11/18,E020586,102.97,06101,,FALSE
0000023020,34300,2023/11/25,E020600,225.37,06101,,FALSE
0000023020,34300,2023/11/25,E020618,173.61,06101,,FALSE
0000023020,34300,2023/11/25,E020619,179.56,06101,,FALSE
0000023020,34300,2023/12/02,E020634,225.37,06101,,FALSE
0000023020,34300,2023/12/02,E020645,179.56,06101,,FALSE
0000023020,34300,2023/12/02,E020652,179.56,06101,,FALSE
0000023020,34300,2023/12/09,E020668,222.55,06101,,FALSE
0000023020,34300,2023/12/09,E020677,178.43,06101,,FALSE
0000023020,34300,2023/12/09,E020684,179.56,06101,,FALSE
0000023020,34300,2023/12/16,E020699,315.52,06101,,FALSE
0000023020,34300,2023/12/16,E020709,177.31,06101,,FALSE
0000023020,34300,2023/12/16,E020716,179.56,06101,,FALSE
0000023020,34300,2023/12/23,E020732,225.37,06101,,FALSE
0000023020,34300,2023/12/23,E020744,168.33,06101,,FALSE
0000023020,34300,2023/12/23,E020751,158.23,06101,,FALSE
0000023020,34300,2024/01/13,E020774,214.10,06101,,FALSE
0000023020,34300,2024/01/20,E020806,4.23,06101,,FALSE
0000023020,34300,2024/02/10,E020912,179.56,06101,,FALSE
0000023020,34300,2024/02/17,E020926,225.37,06101,,FALSE
0000023020,34300,2024/02/17,E020941,138.89,06101,,FALSE
0000023020,34300,2024/02/17,E020942,179.56,06101,,FALSE
0000023020,34300,2024/02/17,E020945,163.39,06101,,FALSE
0000023020,34300,2024/02/24,E020966,225.37,06101,,FALSE
0000023020,34300,2024/02/24,E020983,180.79,06101,,FALSE
0000023020,34300,2024/02/24,E020984,179.56,06101,,FALSE
0000023020,34300,2024/02/24,E020986,225.37,06101,,FALSE
0000023020,34300,2024/02/24,E020987,9.86,06101,,FALSE
0000023020,34300,2024/03/02,E021001,225.37,06101,,FALSE
0000023020,34300,2024/03/02,E021017,128.11,06101,,FALSE
0000023020,34300,2024/03/02,E021018,179.56,06101,,FALSE
0000023020,34300,2024/03/02,E021019,225.37,06101,,FALSE
0000023020,34300,2024/03/02,E021020,141.01,06101,,FALSE
0000023020,34300,2024/03/09,E021034,225.37,06101,,FALSE
0000023020,34300,2024/03/09,E021050,125.72,06101,,FALSE
0000023020,34300,2024/03/09,E021051,179.56,06101,,FALSE
0000023020,34300,2024/03/09,E021052,153.53,06101,,FALSE
0000023020,34300,2024/03/09,E021053,106.49,06101,,FALSE
0000023020,34300,2024/03/16,E021067,225.37,06101,,FALSE
0000023020,34300,2024/03/16,E021081,176.00,06101,,FALSE
0000023020,34300,2024/03/16,E021082,179.56,06101,,FALSE
0000023020,34300,2024/03/16,E021083,96.33,06101,,FALSE
0000023020,34300,2024/03/16,E021084,90.72,06101,,FALSE
0000023020,34300,2024/03/23,E021100,225.37,06101,,FALSE
0000023020,34300,2024/03/23,E021115,142.48,06101,,FALSE
0000023020,34300,2024/03/23,E021116,179.56,06101,,FALSE
0000023020,34300,2024/03/23,E021117,135.20,06101,,FALSE
0000023020,34300,2024/03/23,E021118,225.37,06101,,FALSE
0000023020,34300,2024/03/30,E021132,180.29,06101,,FALSE
0000023020,34300,2024/03/30,E021147,135.29,06101,,FALSE
0000023020,34300,2024/03/30,E021148,143.64,06101,,FALSE
0000023020,34300,2024/03/30,E021149,108.16,06101,,FALSE
0000023020,34300,2024/03/30,E021150,180.29,06101,,FALSE
0000023020,34300,2024/04/06,E021169,169.03,06101,,FALSE
0000023020,34300,2024/04/06,E021184,50.29,06101,,FALSE
0000023020,34300,2024/04/06,E021185,143.64,06101,,FALSE
0000023020,34300,2024/04/06,E021186,108.16,06101,,FALSE
0000023020,34300,2024/04/06,E021187,180.29,06101,,FALSE
0000023020,34300,2024/04/13,E021202,225.37,06101,,FALSE
0000023020,34300,2024/04/13,E021215,135.20,06101,,FALSE
0000023020,34300,2024/04/13,E021216,225.37,06101,,FALSE
0000023020,34300,2024/04/13,E021218,67.60,06101,,FALSE
0000023020,34300,2024/04/20,E021233,219.73,06101,,FALSE
0000023020,34300,2024/04/20,E021249,179.56,06101,,FALSE
0000023020,34300,2024/04/20,E021250,130.98,06101,,FALSE
0000023020,34300,2024/04/20,E021251,225.37,06101,,FALSE
0000023020,34300,2024/04/27,E021266,225.37,06101,,FALSE
0000023020,34300,2024/04/27,E021280,179.56,06101,,FALSE
0000023020,34300,2024/04/27,E021282,97.19,06101,,FALSE
0000023020,34300,2024/04/27,E021284,135.20,06101,,FALSE
0000023020,34300,2024/04/27,E021285,225.37,06101,,FALSE
0000023020,34300,2024/04/27,E021286,135.20,06101,,FALSE
0000023020,34300,2024/05/04,E021296,230.00,06101,,FALSE
0000023020,34300,2024/05/04,E021300,230.00,06101,,FALSE
0000023020,34300,2024/05/04,E021313,184.55,06101,,FALSE
0000023020,34300,2024/05/04,E021314,138.01,06101,,FALSE
0000023020,34300,2024/05/04,E021315,230.00,06101,,FALSE
0000023020,34300,2024/05/04,E021317,135.42,06101,,FALSE
0000023020,34300,2024/05/04,E021318,230.00,06101,,FALSE
0000023020,34300,2024/05/11,E021327,230.00,06101,,FALSE
0000023020,34300,2024/05/11,E021331,230.00,06101,,FALSE
0000023020,34300,2024/05/11,E021344,184.55,06101,,FALSE
0000023020,34300,2024/05/11,E021345,125.07,06101,,FALSE
0000023020,34300,2024/05/11,E021346,173.93,06101,,FALSE
0000023020,34300,2024/05/11,E021348,230.00,06101,,FALSE
0000023020,34300,2024/05/18,E021360,230.00,06101,,FALSE
0000023020,34300,2024/05/18,E021364,230.00,06101,,FALSE
0000023020,34300,2024/05/18,E021378,184.55,06101,,FALSE
0000023020,34300,2024/05/18,E021379,125.93,06101,,FALSE
0000023020,34300,2024/05/18,E021380,123.62,06101,,FALSE
0000023020,34300,2024/05/18,E021382,112.13,06101,,FALSE
0000023020,34300,2024/05/18,E021383,230.00,06101,,FALSE
0000023020,34300,2024/05/25,E021393,184.00,06101,,FALSE
0000023020,34300,2024/05/25,E021397,184.00,06101,,FALSE
0000023020,34300,2024/05/25,E021409,147.64,06101,,FALSE
0000023020,34300,2024/05/25,E021410,89.71,06101,,FALSE
0000023020,34300,2024/05/25,E021412,102.64,06101,,FALSE
0000023020,34300,2024/05/25,E021413,184.00,06101,,FALSE
0000023020,34300,2024/06/01,E021420,230.00,06101,,FALSE
0000023020,34300,2024/06/01,E021424,230.00,06101,,FALSE
0000023020,34300,2024/06/01,E021438,184.55,06101,,FALSE
0000023020,34300,2024/06/01,E021439,138.01,06101,,FALSE
0000023020,34300,2024/06/01,E021441,113.86,06101,,FALSE
0000023020,34300,2024/06/01,E021442,230.00,06101,,FALSE
0000023020,34300,2024/06/08,E021451,230.00,06101,,FALSE
0000023020,34300,2024/06/08,E021454,230.00,06101,,FALSE
0000023020,34300,2024/06/08,E021466,184.55,06101,,FALSE
0000023020,34300,2024/06/08,E021467,122.48,06101,,FALSE
0000023020,34300,2024/06/08,E021469,101.78,06101,,FALSE
0000023020,34300,2024/06/08,E021470,230.00,06101,,FALSE
0000023020,34300,2024/06/15,E021479,230.00,06101,,FALSE
0000023020,34300,2024/06/15,E021482,230.00,06101,,FALSE
0000023020,34300,2024/06/15,E021487,230.00,06101,,FALSE
0000023020,34300,2024/06/15,E021489,138.01,06101,,FALSE
0000023020,34300,2024/06/15,E021492,184.55,06101,,FALSE
0000023020,34300,2024/06/15,E021494,230.00,06101,,FALSE
0000023020,34300,2024/06/22,E021526,230.00,06101,,FALSE
0000023020,34300,2024/06/22,E021529,230.00,06101,,FALSE
0000023020,34300,2024/06/22,E021533,230.00,06101,,FALSE
0000023020,34300,2024/06/22,E021534,195.52,06101,,FALSE
0000023020,34300,2024/06/22,E021535,230.00,06101,,FALSE
0000023020,34300,2024/06/22,E021537,184.55,06101,,FALSE
0000023020,34300,2024/06/22,E021539,230.00,06101,,FALSE
0000023020,34300,2024/06/29,E021548,184.00,06101,,FALSE
0000023020,34300,2024/06/29,E021552,184.00,06101,,FALSE
0000023020,34300,2024/06/29,E021558,184.00,06101,,FALSE
0000023020,34300,2024/06/29,E021562,156.42,06101,,FALSE
0000023020,34300,2024/06/29,E021565,147.64,06101,,FALSE
0000023020,34300,2024/06/29,E021567,184.00,06101,,FALSE
0000023020,34300,2024/07/06,E021577,184.00,06101,,FALSE
0000023020,34300,2024/07/06,E021581,184.00,06101,,FALSE
0000023020,34300,2024/07/06,E021582,176.81,06101,,FALSE
0000023020,34300,2024/07/06,E021588,184.00,06101,,FALSE
0000023020,34300,2024/07/06,E021592,156.42,06101,,FALSE
0000023020,34300,2024/07/06,E021595,147.64,06101,,FALSE
0000023020,34300,2024/07/06,E021597,184.00,06101,,FALSE
0000023020,34300,2024/07/13,E021606,230.00,06101,,FALSE
0000023020,34300,2024/07/13,E021610,230.00,06101,,FALSE
0000023020,34300,2024/07/13,E021616,230.00,06101,,FALSE
0000023020,34300,2024/07/13,E021620,195.52,06101,,FALSE
0000023020,34300,2024/07/13,E021621,230.00,06101,,FALSE
0000023020,34300,2024/07/13,E021623,184.55,06101,,FALSE
0000023020,34300,2024/07/20,E021635,230.00,06101,,FALSE
0000023020,34300,2024/07/20,E021639,230.00,06101,,FALSE
0000023020,34300,2024/07/20,E021643,230.00,06101,,FALSE
0000023020,34300,2024/07/20,E021646,11.00,06101,,FALSE
0000023020,34300,2024/07/20,E021647,230.00,06101,,FALSE
0000023020,34300,2024/07/20,E021649,184.55,06101,,FALSE
0000023020,34300,2024/07/20,E021651,230.00,06101,,FALSE
0000023020,34300,2024/08/10,E021666,230.00,06101,,FALSE
0000023020,34300,2024/08/10,E021670,230.00,06101,,FALSE
0000023020,34300,2024/08/10,E021675,230.00,06101,,FALSE
0000023020,34300,2024/08/10,E021678,230.00,06101,,FALSE
0000023020,34300,2024/08/10,E021682,230.00,06101,,FALSE
0000023020,34300,2024/08/17,E021702,230.00,06101,,FALSE
0000023020,34300,2024/08/17,E021706,230.00,06101,,FALSE
0000023020,34300,2024/08/17,E021712,230.00,06101,,FALSE
0000023020,34300,2024/08/17,E021717,230.00,06101,,FALSE
0000023020,34300,2024/08/17,E021719,187.51,06101,,FALSE
0000023020,34300,2024/08/17,E021721,230.00,06101,,FALSE
0000023020,34300,2024/08/24,E021728,45.73,06101,,FALSE
0000023020,34300,2024/08/24,E021729,46.00,06101,,FALSE
0000023020,34300,2024/08/24,E021731,230.00,06101,,FALSE
0000023020,34300,2024/08/24,E021735,230.00,06101,,FALSE
0000023020,34300,2024/08/24,E021740,230.00,06101,,FALSE
0000023020,34300,2024/08/24,E021742,195.52,06101,,FALSE
0000023020,34300,2024/08/24,E021743,230.00,06101,,FALSE
0000023020,34300,2024/08/24,E021745,187.51,06101,,FALSE
0000023020,34300,2024/08/24,E021747,230.00,06101,,FALSE
0000023020,34300,2024/08/10,E021752,184.55,00000,,FALSE
0000023020,34300,2024/08/31,E021758,14.38,06101,,FALSE
0000023020,34300,2024/08/31,E021760,230.00,06101,,FALSE
0000023020,34300,2024/08/31,E021764,230.00,06101,,FALSE
0000023020,34300,2024/08/31,E021769,48.87,06101,,FALSE
0000023020,34300,2024/08/31,E021772,17.11,06101,,FALSE
0000023020,34300,2024/08/31,E021773,230.00,06101,,FALSE
0000023020,34300,2024/08/31,E021775,187.51,06101,,FALSE
0000023020,34300,2024/08/31,E021777,230.00,06101,,FALSE
0000023020,34300,2024/09/07,E021786,184.00,06101,,FALSE
0000023020,34300,2024/09/07,E021790,184.00,06101,,FALSE
0000023020,34300,2024/09/07,E021795,184.00,06101,,FALSE
0000023020,34300,2024/09/07,E021799,184.00,06101,,FALSE
0000023020,34300,2024/09/07,E021801,150.01,06101,,FALSE
0000023020,34300,2024/09/07,E021803,184.00,06101,,FALSE
